id_int,id,location_type,net_type,parent_station,route_type,stop_code,stop_id,stop_name,unique_agency_id,wheelchair_boarding,x,y
3906,1450587213,,walk,,,,,,,,10.0457307,53.5326593
3907,1450587216,,walk,,,,,,,,10.0455364,53.5327345
3908,1450587227,,walk,,,,,,,,10.0443094,53.5328948
3909,1450587232,,walk,,,,,,,,10.0429317,53.5331756
3910,1454519159,,walk,,,,,,,,9.9923843,53.526829
3911,1454519165,,walk,,,,,,,,9.9926172,53.5270778
3912,1454519166,,walk,,,,,,,,9.9923542,53.5271184
3913,1459348091,,walk,,,,,,,,9.9727417,53.5251559
3914,1459348093,,walk,,,,,,,,9.9727995,53.5247208
3915,1459348124,,walk,,,,,,,,9.9730446,53.5249735
3916,1459355560,,walk,,,,,,,,10.0064124,53.5237959
3917,1459355562,,walk,,,,,,,,10.0062875,53.5235167
3918,1459355565,,walk,,,,,,,,10.0064071,53.523498
3919,1462459702,,walk,,,,,,,,10.009133,53.5228247
3920,1462459716,,walk,,,,,,,,10.0081788,53.5229792
3921,1466952704,,walk,,,,,,,,9.9934597,53.5426785
3922,1476996812,,walk,,,,,,,,9.9821107,53.5177111
3923,1476996825,,walk,,,,,,,,9.9819498,53.5177268
3924,1476996831,,walk,,,,,,,,9.9815648,53.5178971
3925,1477023320,,walk,,,,,,,,9.9870513,53.5143275
3926,1477026629,,walk,,,,,,,,9.9863191,53.5143213
3927,1477026632,,walk,,,,,,,,9.9861425,53.514332
3928,1477612644,,walk,,,,,,,,9.9866741,53.5137786
3929,1479436680,,walk,,,,,,,,9.9834214,53.5226021
3930,1479436682,,walk,,,,,,,,10.0076723,53.523003
3931,1479436683,,walk,,,,,,,,10.0082031,53.5231541
3932,1486383923,,walk,,,,,,,,9.9787725,53.5475078
3933,1490145136,,walk,,,,,,,,10.0168524,53.5453573
3934,1490145142,,walk,,,,,,,,10.0221175,53.5472969
3935,1490145145,,walk,,,,,,,,10.0230109,53.5474123
3936,1490421189,,walk,,,,,,,,9.9979447,53.5417726
3937,1490421191,,walk,,,,,,,,9.9991217,53.5420495
3938,1507069985,,walk,,,,,,,,10.0217711,53.5480353
3939,1507069986,,walk,,,,,,,,10.0220583,53.5481079
3940,1507069993,,walk,,,,,,,,10.0225679,53.5482748
3941,1508951386,,walk,,,,,,,,9.9911264,53.5171134
3942,1508951411,,walk,,,,,,,,9.991175,53.517212
3943,1508951416,,walk,,,,,,,,9.9911967,53.5172331
3944,1508951419,,walk,,,,,,,,9.9912951,53.5173747
3945,1508951422,,walk,,,,,,,,9.991175,53.5174339
3946,1508951424,,walk,,,,,,,,9.991449,53.5174559
3947,1511503849,,walk,,,,,,,,10.004792,53.5478441
3948,1531833134,,walk,,,,,,,,10.0309046,53.5341753
3949,1531833140,,walk,,,,,,,,10.0336701,53.5364658
3950,1531852980,,walk,,,,,,,,10.0340968,53.5369763
3951,1531852982,,walk,,,,,,,,10.0339416,53.5368804
3952,1531882931,,walk,,,,,,,,10.0306559,53.5363719
3953,1531882933,,walk,,,,,,,,10.0305162,53.5363484
3954,1535227062,,walk,,,,,,,,10.0014317,53.5434827
3955,1538597674,,walk,,,,,,,,9.9967847,53.5493246
3956,1538597678,,walk,,,,,,,,9.9968441,53.5494015
3957,1538597685,,walk,,,,,,,,9.9980212,53.5496149
3958,1539122742,,walk,,,,,,,,9.9750566,53.5253638
3959,1542272655,,walk,,,,,,,,10.0494798,53.5196491
3960,1543962104,,walk,,,,,,,,9.9753392,53.511528
3961,1543962119,,walk,,,,,,,,9.983159,53.5173821
3962,1543962133,,walk,,,,,,,,9.9821936,53.516197
3963,1543962139,,walk,,,,,,,,9.9829499,53.5168124
3964,1545532754,,walk,,,,,,,,10.0463051,53.5303307
3965,1545532759,,walk,,,,,,,,10.0430073,53.5310203
3966,1545532761,,walk,,,,,,,,10.049119,53.5310576
3967,1545532767,,walk,,,,,,,,10.0489289,53.5312145
3968,1545532773,,walk,,,,,,,,10.0378792,53.5332306
3969,1545532774,,walk,,,,,,,,10.0479786,53.53325
3970,1545532776,,walk,,,,,,,,10.0363923,53.533816
3971,1545532781,,walk,,,,,,,,10.0348271,53.5345716
3972,1545532782,,walk,,,,,,,,10.036992,53.5347994
3973,1545532785,,walk,,,,,,,,10.035462,53.535654
3974,1546355932,,walk,,,,,,,,10.0383643,53.5324468
3975,1546363044,,walk,,,,,,,,10.0347365,53.5380447
3976,1546381376,,walk,,,,,,,,10.0326225,53.5359207
3977,1546381378,,walk,,,,,,,,10.0349184,53.5370659
3978,1546381380,,walk,,,,,,,,10.0353437,53.5373888
3979,1552188327,,walk,,,,,,,,10.0395677,53.5322942
3980,1552188347,,walk,,,,,,,,10.0399213,53.5332312
3981,1552188379,,walk,,,,,,,,10.0414549,53.533275
3982,1552188382,,walk,,,,,,,,10.0379575,53.5333223
3983,1552188386,,walk,,,,,,,,10.0403347,53.5335654
3984,1552188392,,walk,,,,,,,,10.0408446,53.5335909
3985,1552188396,,walk,,,,,,,,10.0409335,53.5335938
3986,1552188399,,walk,,,,,,,,10.0373318,53.533586
3987,1552188403,,walk,,,,,,,,10.0413703,53.5336144
3988,1552188426,,walk,,,,,,,,10.0374259,53.5337896
3989,1552188433,,walk,,,,,,,,10.0365072,53.5339247
3990,1552188445,,walk,,,,,,,,10.038587,53.5340055
3991,1552188450,,walk,,,,,,,,10.0359052,53.5340331
3992,1552188455,,walk,,,,,,,,10.03766,53.5340914
3993,1552188460,,walk,,,,,,,,10.0360879,53.5341142
3994,1552188477,,walk,,,,,,,,10.0366713,53.5341304
3995,1552188491,,walk,,,,,,,,10.0355768,53.5341867
3996,1552188511,,walk,,,,,,,,10.0356571,53.5343293
3997,1552188515,,walk,,,,,,,,10.0378228,53.5344791
3998,1552188540,,walk,,,,,,,,10.0368671,53.5344725
3999,1552188554,,walk,,,,,,,,10.0358305,53.5345126
4000,1552188573,,walk,,,,,,,,10.0349471,53.5346971
4001,1552188580,,walk,,,,,,,,10.0380278,53.5346635
4002,1552188607,,walk,,,,,,,,10.036904,53.5348528
4003,1552188618,,walk,,,,,,,,10.0360248,53.5348516
4004,1552188623,,walk,,,,,,,,10.0342983,53.5348427
4005,1552188633,,walk,,,,,,,,10.0344439,53.5349531
4006,1552188640,,walk,,,,,,,,10.036538,53.534966
4007,1552188644,,walk,,,,,,,,10.0351119,53.5349236
4008,1552188648,,walk,,,,,,,,10.0372031,53.5350678
4009,1552188674,,walk,,,,,,,,10.0339057,53.5351523
4010,1552188679,,walk,,,,,,,,10.0374022,53.5351863
4011,1552188682,,walk,,,,,,,,10.0363,53.5352289
4012,1552188685,,walk,,,,,,,,10.035321,53.5352653
4013,1552188689,,walk,,,,,,,,10.0340056,53.5352995
4014,1552188695,,walk,,,,,,,,10.0350825,53.5353129
4015,1552188734,,walk,,,,,,,,10.0364755,53.5354386
4016,1552188741,,walk,,,,,,,,10.0342465,53.5356289
4017,1552188751,,walk,,,,,,,,10.0343251,53.5357373
4018,1552188793,,walk,,,,,,,,10.0347611,53.5357582
4019,1552188798,,walk,,,,,,,,10.0356471,53.5358601
4020,1552188803,,walk,,,,,,,,10.0332011,53.5359902
4021,1552188809,,walk,,,,,,,,10.0358729,53.5359662
4022,1552188815,,walk,,,,,,,,10.0335698,53.5361901
4023,1552188819,,walk,,,,,,,,10.0350702,53.5361534
4024,1552849146,,walk,,,,,,,,10.003089,53.5448359
4025,1552849148,,walk,,,,,,,,10.0019858,53.5445759
4026,1552849159,,walk,,,,,,,,10.0022559,53.5445876
4027,1553530243,,walk,,,,,,,,10.0075468,53.5454123
4028,1554293195,,walk,,,,,,,,10.0032294,53.5419834
4029,1554302080,,walk,,,,,,,,10.0025081,53.5453841
4030,1554302082,,walk,,,,,,,,10.0051893,53.5452369
4031,1554302085,,walk,,,,,,,,10.0050471,53.5456417
4032,1554302088,,walk,,,,,,,,10.0034178,53.5461967
4033,1554302089,,walk,,,,,,,,10.0051201,53.5455608
4034,1554316722,,walk,,,,,,,,10.0047702,53.5453079
4035,1554316725,,walk,,,,,,,,10.0047277,53.5451727
4036,1554344698,,walk,,,,,,,,10.0020191,53.5454253
4037,1556811834,,walk,,,,,,,,9.9673254,53.541987
4038,1561370948,,walk,,,,,,,,9.9867984,53.5491812
4039,1561370956,,walk,,,,,,,,9.9863821,53.5495089
4040,1561629459,,walk,,,,,,,,10.049544,53.5329008
4041,1561629460,,walk,,,,,,,,10.049246,53.5329672
4042,1561629461,,walk,,,,,,,,10.0482163,53.533197
4043,1561629462,,walk,,,,,,,,10.0477079,53.5333104
4044,1561629463,,walk,,,,,,,,10.0469884,53.533468
4045,1561629464,,walk,,,,,,,,10.0467109,53.5335281
4046,1561629465,,walk,,,,,,,,10.0461215,53.5336574
4047,1561629471,,walk,,,,,,,,10.0407452,53.5343159
4048,1561629472,,walk,,,,,,,,10.0401748,53.5343578
4049,1561629474,,walk,,,,,,,,10.0390408,53.5344867
4050,1561650767,,walk,,,,,,,,10.048834,53.5340258
4051,1561650773,,walk,,,,,,,,10.0490086,53.5346256
4052,1561650790,,walk,,,,,,,,10.042688,53.5361857
4053,1561650791,,walk,,,,,,,,10.0429679,53.5361984
4054,1561650792,,walk,,,,,,,,10.0423244,53.5362701
4055,1561666018,,walk,,,,,,,,10.042703,53.539517
4056,1561666020,,walk,,,,,,,,10.0427581,53.5398391
4057,1561666021,,walk,,,,,,,,10.0442232,53.5399019
4058,1561670435,,walk,,,,,,,,10.0416867,53.5366563
4059,1561670437,,walk,,,,,,,,10.0393872,53.5371966
4060,1561670438,,walk,,,,,,,,10.0359909,53.5380122
4061,1561681265,,walk,,,,,,,,10.0495139,53.5416122
4062,1561681284,,walk,,,,,,,,10.0472301,53.5422387
4063,1561681286,,walk,,,,,,,,10.0523508,53.5422992
4064,1561684067,,walk,,,,,,,,10.042842,53.5402511
4065,1561684070,,walk,,,,,,,,10.0429947,53.5409635
4066,1561684071,,walk,,,,,,,,10.0430945,53.541436
4067,1562418517,,walk,,,,,,,,9.9763274,53.5499833
4068,1564056009,,walk,,,,,,,,9.9733501,53.5481744
4069,1565535261,,walk,,,,,,,,9.9649344,53.5494436
4070,1569104942,,walk,,,,,,,,10.0469505,53.5407797
4071,1569104945,,walk,,,,,,,,10.0469962,53.5408923
4072,1569104959,,walk,,,,,,,,10.0469297,53.5411232
4073,1569104962,,walk,,,,,,,,10.0467171,53.5412835
4074,1571348002,,walk,,,,,,,,10.0159274,53.545762
4075,1571348041,,walk,,,,,,,,10.0228068,53.5479713
4076,1572805868,,walk,,,,,,,,10.0059443,53.5499412
4077,1573341671,,walk,,,,,,,,9.9698963,53.5296535
4078,1573385431,,walk,,,,,,,,9.973979,53.5281941
4079,1573385453,,walk,,,,,,,,9.9736736,53.5268733
4080,1573385472,,walk,,,,,,,,9.9794376,53.5281695
4081,1573385473,,walk,,,,,,,,9.9772576,53.5282392
4082,1573385493,,walk,,,,,,,,9.9727539,53.5281614
4083,1573385496,,walk,,,,,,,,9.9745194,53.5275934
4084,1574703418,,walk,,,,,,,,9.9730127,53.5255953
4085,1575192193,,walk,,,,,,,,10.0021909,53.5471324
4086,1578128978,,walk,,,,,,,,9.9759052,53.5279424
4087,1583274324,,walk,,,,,,,,9.9734302,53.5255259
4088,1583279872,,walk,,,,,,,,9.9727226,53.5247178
4089,1583288803,,walk,,,,,,,,9.9731361,53.5260409
4090,1583288806,,walk,,,,,,,,9.9735406,53.5260056
4091,1583367943,,walk,,,,,,,,9.9758715,53.5281874
4092,1583367960,,walk,,,,,,,,9.9737099,53.5269656
4093,1583367963,,walk,,,,,,,,9.9733,53.528148
4094,1583607290,,walk,,,,,,,,10.0238632,53.5348518
4095,1583609241,,walk,,,,,,,,10.0411914,53.5319154
4096,1591573774,,walk,,,,,,,,9.9842947,53.5193241
4097,1591573775,,walk,,,,,,,,9.9848068,53.5195407
4098,1591626649,,walk,,,,,,,,9.9750879,53.5115707
4099,1591626662,,walk,,,,,,,,9.9747547,53.5116254
4100,1591659326,,walk,,,,,,,,9.9841282,53.5110242
4101,1591659331,,walk,,,,,,,,9.9840983,53.5111274
4102,1591659333,,walk,,,,,,,,9.984373,53.5116261
4103,1591659336,,walk,,,,,,,,9.9841433,53.5109917
4104,1591659368,,walk,,,,,,,,9.9841448,53.5115724
4105,1591659393,,walk,,,,,,,,9.9842008,53.5109462
4106,1597696595,,walk,,,,,,,,10.0289722,53.5425972
4107,1598652397,,walk,,,,,,,,9.997775,53.5498521
4108,1598652415,,walk,,,,,,,,9.998511,53.5498928
4109,1598652419,,walk,,,,,,,,9.9975144,53.5497891
4110,1598652423,,walk,,,,,,,,9.996674,53.5495398
4111,1598959087,,walk,,,,,,,,10.0143215,53.5201084
4112,1598959089,,walk,,,,,,,,10.0132431,53.5201671
4113,1598959105,,walk,,,,,,,,10.0142886,53.5202196
4114,1598959107,,walk,,,,,,,,10.0133136,53.5202932
4115,1598959108,,walk,,,,,,,,10.014253,53.5203403
4116,1598959111,,walk,,,,,,,,10.0142206,53.52045
4117,1611499258,,walk,,,,,,,,9.9658822,53.5164376
4118,1611527252,,walk,,,,,,,,9.9685696,53.5129917
4119,1611527260,,walk,,,,,,,,9.9684392,53.5123673
4120,1611527266,,walk,,,,,,,,9.9686421,53.5130193
4121,1611527268,,walk,,,,,,,,9.9682482,53.5123879
4122,1611534894,,walk,,,,,,,,9.9689855,53.5152668
4123,1611764509,,walk,,,,,,,,9.989525,53.5182813
4124,1611772729,,walk,,,,,,,,9.992172,53.516685
4125,1611785381,,walk,,,,,,,,9.9902532,53.5179566
4126,1611795034,,walk,,,,,,,,9.983988,53.5191369
4127,1611795054,,walk,,,,,,,,9.9832183,53.5192907
4128,1612023892,,walk,,,,,,,,10.0064991,53.5140863
4129,1612023894,,walk,,,,,,,,10.0045056,53.5152273
4130,1612308496,,walk,,,,,,,,9.9980905,53.5179386
4131,1612341010,,walk,,,,,,,,10.0085907,53.5162879
4132,1612376846,,walk,,,,,,,,10.0000277,53.5181737
4133,1612377068,,walk,,,,,,,,10.000228,53.5181216
4134,1613134835,,walk,,,,,,,,10.0058905,53.5199745
4135,1613134893,,walk,,,,,,,,10.0110643,53.520211
4136,1613134930,,walk,,,,,,,,10.0060845,53.5206155
4137,1613135035,,walk,,,,,,,,10.0063017,53.5200278
4138,1613144852,,walk,,,,,,,,9.9835619,53.5201389
4139,1613144862,,walk,,,,,,,,9.98345,53.5200359
4140,1613156918,,walk,,,,,,,,10.0007272,53.5201606
4141,1613285308,,walk,,,,,,,,9.9859398,53.5177713
4142,1613285311,,walk,,,,,,,,9.98583,53.5176364
4143,1613285317,,walk,,,,,,,,9.987431,53.5165989
4144,1613285343,,walk,,,,,,,,9.9868397,53.5175821
4145,1613304849,,walk,,,,,,,,9.98639,53.5168763
4146,1613327313,,walk,,,,,,,,9.9799485,53.5203861
4147,1613327383,,walk,,,,,,,,9.9820752,53.5217235
4148,1613327470,,walk,,,,,,,,9.978978,53.5208895
4149,1614233974,,walk,,,,,,,,9.9927024,53.5103081
4150,1614233982,,walk,,,,,,,,9.989569,53.5112018
4151,1614234003,,walk,,,,,,,,9.9902699,53.5113255
4152,1614234005,,walk,,,,,,,,9.9898841,53.5109855
4153,1614234025,,walk,,,,,,,,9.9892591,53.5120159
4154,1614234036,,walk,,,,,,,,9.989088,53.5125908
4155,1614234044,,walk,,,,,,,,9.988816,53.5105271
4156,1614234049,,walk,,,,,,,,9.9903101,53.510349
4157,1614234050,,walk,,,,,,,,9.9903026,53.5105222
4158,1614234052,,walk,,,,,,,,9.9895151,53.5125725
4159,1614234065,,walk,,,,,,,,9.9898319,53.5106436
4160,1614234099,,walk,,,,,,,,9.9898991,53.5120137
4161,1614298285,,walk,,,,,,,,9.9865172,53.5126498
4162,1614412644,,walk,,,,,,,,10.0259484,53.5160126
4163,1614412652,,walk,,,,,,,,10.0232783,53.5163664
4164,1614412653,,walk,,,,,,,,10.0275311,53.5158732
4165,1614412654,,walk,,,,,,,,10.0252356,53.5153673
4166,1614412655,,walk,,,,,,,,10.0253053,53.5154389
4167,1614412664,,walk,,,,,,,,10.026835,53.5152436
4168,1614412687,,walk,,,,,,,,10.0284318,53.5146958
4169,1620923195,,walk,,,,,,,,10.0282421,53.5143107
4170,1623843959,,walk,,,,,,,,10.0017487,53.5481928
4171,1623843960,,walk,,,,,,,,10.0017541,53.5480757
4172,1624222141,,walk,,,,,,,,10.0181054,53.5249183
4173,1624222203,,walk,,,,,,,,10.0207094,53.5249532
4174,1624222236,,walk,,,,,,,,10.0210153,53.5247927
4175,1624241897,,walk,,,,,,,,10.0210734,53.5277061
4176,1625542015,,walk,,,,,,,,10.016952,53.5162002
4177,1625542032,,walk,,,,,,,,10.0193329,53.5156989
4178,1625542062,,walk,,,,,,,,10.0190871,53.5163042
4179,1625542064,,walk,,,,,,,,10.0191139,53.5162628
4180,1630503775,,walk,,,,,,,,10.0238016,53.529435
4181,1630563270,,walk,,,,,,,,9.9688607,53.514448
4182,1630563287,,walk,,,,,,,,9.9689377,53.5144536
4183,1630594343,,walk,,,,,,,,9.9811415,53.5197259
4184,1631516924,,walk,,,,,,,,9.9796357,53.5182974
4185,1631516929,,walk,,,,,,,,9.990473,53.5113187
4186,1631516932,,walk,,,,,,,,9.9889693,53.5116489
4187,1631516989,,walk,,,,,,,,9.9919189,53.5126824
4188,1631517041,,walk,,,,,,,,9.9929374,53.5124462
4189,1631517069,,walk,,,,,,,,9.9891673,53.5116425
4190,1631517088,,walk,,,,,,,,9.9889228,53.5112802
4191,1631517091,,walk,,,,,,,,9.9891944,53.5115261
4192,1631517108,,walk,,,,,,,,9.9893311,53.5125799
4193,1631525053,,walk,,,,,,,,9.9954918,53.5153078
4194,1631525054,,walk,,,,,,,,9.9947382,53.5147945
4195,1631525070,,walk,,,,,,,,9.9951618,53.5147785
4196,1637226860,,walk,,,,,,,,10.0209212,53.5128794
4197,1637254199,,walk,,,,,,,,10.0211099,53.5110931
4198,1637254200,,walk,,,,,,,,10.0219107,53.5111013
4199,1637254201,,walk,,,,,,,,10.0213112,53.5110986
4200,1637254202,,walk,,,,,,,,10.0211916,53.5101942
4201,1637254221,,walk,,,,,,,,10.0236112,53.512426
4202,1637254230,,walk,,,,,,,,10.024974,53.5119845
4203,1637254231,,walk,,,,,,,,10.0248431,53.5111926
4204,1637254243,,walk,,,,,,,,10.0253947,53.5122818
4205,1637254252,,walk,,,,,,,,10.0219794,53.5101836
4206,1637254260,,walk,,,,,,,,10.0219729,53.5102171
4207,1637254270,,walk,,,,,,,,10.0244596,53.5111853
4208,1637254280,,walk,,,,,,,,10.0240821,53.5102297
4209,1637261617,,walk,,,,,,,,10.0226789,53.5101994
4210,1637261643,,walk,,,,,,,,10.0227456,53.5111471
4211,1638380449,,walk,,,,,,,,10.0192965,53.5226839
4212,1638380458,,walk,,,,,,,,10.0193019,53.5226455
4213,1638493794,,walk,,,,,,,,10.0183703,53.5240209
4214,1638493796,,walk,,,,,,,,10.018287,53.5241252
4215,1638493797,,walk,,,,,,,,10.0184397,53.5239358
4216,1639824721,,walk,,,,,,,,10.0248155,53.5301213
4217,1639824751,,walk,,,,,,,,10.0250552,53.5300505
4218,1639888010,,walk,,,,,,,,10.0240273,53.5281629
4219,1639888065,,walk,,,,,,,,10.0246389,53.5286494
4220,1639913684,,walk,,,,,,,,10.0258064,53.5232987
4221,1640543958,,walk,,,,,,,,10.0212785,53.5447684
4222,1640544008,,walk,,,,,,,,10.0285082,53.547789
4223,1640544018,,walk,,,,,,,,10.0287341,53.5478499
4224,1640703216,,walk,,,,,,,,10.0236873,53.514984
4225,1640703230,,walk,,,,,,,,10.02117,53.5110947
4226,1640703435,,walk,,,,,,,,10.0238562,53.5154548
4227,1641218318,,walk,,,,,,,,10.0205853,53.5140479
4228,1641218353,,walk,,,,,,,,10.0199317,53.5141137
4229,1641218355,,walk,,,,,,,,10.020803,53.5140963
4230,1642468452,,walk,,,,,,,,9.9888571,53.5092469
4231,1642468454,,walk,,,,,,,,9.9879619,53.5092572
4232,1642468455,,walk,,,,,,,,9.9899938,53.5092012
4233,1644561845,,walk,,,,,,,,10.0170293,53.5126329
4234,1644561906,,walk,,,,,,,,10.0174615,53.5123193
4235,1644561938,,walk,,,,,,,,10.0127091,53.5162122
4236,1644607324,,walk,,,,,,,,10.014544,53.5174174
4237,1644617496,,walk,,,,,,,,10.0136125,53.5177656
4238,1645615196,,walk,,,,,,,,10.0232452,53.5102124
4239,1645615208,,walk,,,,,,,,10.021928,53.5120983
4240,1645615215,,walk,,,,,,,,10.0239071,53.5120766
4241,1645615223,,walk,,,,,,,,10.0238044,53.5111728
4242,1645615229,,walk,,,,,,,,10.0231727,53.5111544
4243,1646409048,,walk,,,,,,,,10.0141184,53.521048
4244,1646409049,,walk,,,,,,,,10.0142803,53.5210225
4245,1646409057,,walk,,,,,,,,10.0150163,53.5210053
4246,1646409058,,walk,,,,,,,,10.0152337,53.5208336
4247,1651666784,,walk,,,,,,,,9.9669596,53.5363853
4248,1651666785,,walk,,,,,,,,9.9669173,53.536492
4249,1651666792,,walk,,,,,,,,9.9675311,53.5371319
4250,1651666794,,walk,,,,,,,,9.9687177,53.5361659
4251,1651666800,,walk,,,,,,,,9.9669271,53.5358617
4252,1660968647,,walk,,,,,,,,9.99294,53.5125146
4253,1660968740,,walk,,,,,,,,9.9937931,53.5112927
4254,1660968743,,walk,,,,,,,,9.9939612,53.511244
4255,1660968760,,walk,,,,,,,,9.9943597,53.5115245
4256,1664684638,,walk,,,,,,,,10.0209811,53.527985
4257,1664684658,,walk,,,,,,,,10.0183264,53.5251859
4258,1664684733,,walk,,,,,,,,10.0209679,53.528224
4259,1672599371,,walk,,,,,,,,10.0008757,53.5464919
4260,1672599375,,walk,,,,,,,,9.9992754,53.546676
4261,1672599396,,walk,,,,,,,,10.0011156,53.5471345
4262,1672599400,,walk,,,,,,,,10.0010007,53.5471459
4263,1672599427,,walk,,,,,,,,10.0019444,53.5477031
4264,1672599435,,walk,,,,,,,,10.0065104,53.5482031
4265,1686799738,,walk,,,,,,,,10.0082095,53.5235127
4266,1686799807,,walk,,,,,,,,9.9982905,53.5254596
4267,1686802484,,walk,,,,,,,,9.9999631,53.5252411
4268,1687317524,,walk,,,,,,,,10.0111957,53.5229052
4269,1693213414,,walk,,,,,,,,9.989631,53.5439906
4270,1693213415,,walk,,,,,,,,9.9874152,53.5462628
4271,1693328524,,walk,,,,,,,,9.9834161,53.5436765
4272,1693328525,,walk,,,,,,,,9.9834682,53.5437377
4273,1693328529,,walk,,,,,,,,9.9832781,53.5436597
4274,1694667612,,walk,,,,,,,,9.9965897,53.5475548
4275,1694667615,,walk,,,,,,,,9.9971791,53.5475913
4276,1694667628,,walk,,,,,,,,9.9966082,53.5474314
4277,1694667630,,walk,,,,,,,,9.9972018,53.5474646
4278,1703191892,,walk,,,,,,,,9.9816776,53.5441492
4279,1703191897,,walk,,,,,,,,9.9818323,53.5440489
4280,1703191914,,walk,,,,,,,,9.9809658,53.5443413
4281,1703191915,,walk,,,,,,,,9.9819775,53.5439599
4282,1703191917,,walk,,,,,,,,9.9820428,53.5437999
4283,1703191925,,walk,,,,,,,,9.9815951,53.5442085
4284,1703191942,,walk,,,,,,,,9.9824517,53.5445221
4285,1703191943,,walk,,,,,,,,9.9812881,53.5444535
4286,1703191944,,walk,,,,,,,,9.982581,53.5443471
4287,1703191950,,walk,,,,,,,,9.9828831,53.5442431
4288,1703191982,,walk,,,,,,,,9.9824892,53.544466
4289,1703191984,,walk,,,,,,,,9.9818841,53.5439534
4290,1703191997,,walk,,,,,,,,9.9825442,53.544339
4291,1703191999,,walk,,,,,,,,9.9817759,53.5440814
4292,1703192000,,walk,,,,,,,,9.9820559,53.5439892
4293,1703192001,,walk,,,,,,,,9.9815148,53.544458
4294,1703218032,,walk,,,,,,,,9.9840384,53.5453686
4295,1703360294,,walk,,,,,,,,9.9831231,53.5443191
4296,1703360304,,walk,,,,,,,,9.9810802,53.544336
4297,1704096330,,walk,,,,,,,,9.9851762,53.5450394
4298,1704096334,,walk,,,,,,,,9.9842078,53.5453385
4299,1704096335,,walk,,,,,,,,9.9840544,53.545669
4300,1704096337,,walk,,,,,,,,9.9832148,53.5458063
4301,1704096343,,walk,,,,,,,,9.9839348,53.5456876
4302,1704096348,,walk,,,,,,,,9.9851843,53.5449509
4303,1704096353,,walk,,,,,,,,9.9847624,53.545388
4304,1704096367,,walk,,,,,,,,9.9846421,53.5452162
4305,1704096381,,walk,,,,,,,,9.9827258,53.5459274
4306,1704096382,,walk,,,,,,,,9.9839924,53.5453904
4307,1704096389,,walk,,,,,,,,9.983895,53.5454176
4308,1704096393,,walk,,,,,,,,9.983169,53.5455905
4309,1704096398,,walk,,,,,,,,9.9829431,53.5456364
4310,1704096405,,walk,,,,,,,,9.9851806,53.5449984
4311,1704096409,,walk,,,,,,,,9.9845313,53.5452448
4312,1704096418,,walk,,,,,,,,9.9842071,53.5456491
4313,1705496711,,walk,,,,,,,,9.9778062,53.5494275
4314,1705496713,,walk,,,,,,,,9.9808721,53.5489604
4315,1705496717,,walk,,,,,,,,9.9781118,53.5494164
4316,1705496724,,walk,,,,,,,,9.9835995,53.5484076
4317,1705496733,,walk,,,,,,,,9.9777442,53.5500518
4318,1705496738,,walk,,,,,,,,9.9778598,53.5492081
4319,1705496740,,walk,,,,,,,,9.9777791,53.5495364
4320,1705496742,,walk,,,,,,,,9.9833658,53.5484517
4321,1705496743,,walk,,,,,,,,9.977962,53.5494231
4322,1705496750,,walk,,,,,,,,9.9775462,53.5494325
4323,1705496754,,walk,,,,,,,,9.9780223,53.5491896
4324,1705496755,,walk,,,,,,,,9.9853464,53.5480263
4325,1705496756,,walk,,,,,,,,9.9848127,53.5481539
4326,1705496761,,walk,,,,,,,,9.9779347,53.5495318
4327,1705496762,,walk,,,,,,,,9.9778375,53.5492993
4328,1705496763,,walk,,,,,,,,9.9839355,53.5483401
4329,1705496764,,walk,,,,,,,,9.984504,53.5482206
4330,1706051747,,walk,,,,,,,,9.9903901,53.5441195
4331,1708458951,,walk,,,,,,,,9.9712753,53.544803
4332,1708458953,,walk,,,,,,,,9.9702426,53.5450787
4333,1708745681,,walk,,,,,,,,9.966212,53.5399603
4334,1708792113,,walk,,,,,,,,9.9819145,53.5420233
4335,1708792116,,walk,,,,,,,,9.9815905,53.5420263
4336,1708792120,,walk,,,,,,,,9.9823004,53.5420465
4337,1708792139,,walk,,,,,,,,9.9824246,53.5420533
4338,1708792153,,walk,,,,,,,,9.9815844,53.5420766
4339,1708792159,,walk,,,,,,,,9.9827815,53.5420805
4340,1708792164,,walk,,,,,,,,9.9829,53.542088
4341,1708792170,,walk,,,,,,,,9.9832826,53.5421142
4342,1708792172,,walk,,,,,,,,9.9834088,53.5421193
4343,1708792177,,walk,,,,,,,,9.9815171,53.5421358
4344,1708792193,,walk,,,,,,,,9.9837808,53.5421486
4345,1708792202,,walk,,,,,,,,9.9838929,53.542155
4346,1708792205,,walk,,,,,,,,9.981464,53.5421627
4347,1708792223,,walk,,,,,,,,9.9843608,53.5421857
4348,1708792254,,walk,,,,,,,,9.9815375,53.5422831
