education,food,groceries,nightlife,x,y
0,1,0,0,10.0104417,53.5569964
0,1,0,0,10.0116047,53.558786
0,1,0,0,10.0073822,53.5560699
0,1,0,1,9.9665247,53.593024
0,1,0,0,9.9663829,53.5830251
0,0,1,0,9.9663332,53.5827929
0,0,1,0,9.9685557,53.5840749
0,1,0,0,9.9694469,53.5850053
0,0,1,0,9.9661025,53.5855198
0,1,0,0,9.9624342,53.5746782
0,0,0,1,9.9611318,53.563013
0,1,0,1,9.9636237,53.5749193
0,1,0,1,9.9621395,53.5752722
0,0,1,0,9.9618975,53.5748418
0,0,0,1,9.9591767,53.5629909
0,0,1,0,9.9774597,53.5504922
1,0,0,0,10.0019934,53.5483215
0,0,1,0,10.0313413,53.5621792
0,1,0,0,9.9779007,53.5483567
0,1,0,0,9.9754422,53.5451669
0,0,0,1,9.9820739,53.5504572
0,1,0,0,9.9956582,53.549898
0,1,0,0,9.9807906,53.5508727
1,0,0,0,9.9698039,53.5566607
0,0,1,0,9.9471444,53.640572
0,1,0,0,9.9609535,53.6434856
0,1,0,0,9.95943,53.6421423
0,1,0,0,9.927737,53.6488455
0,1,0,0,9.9267817,53.6410839
0,1,0,0,9.9479016,53.5466196
0,1,0,1,9.9571385,53.5473543
0,1,0,1,9.9577662,53.5461935
0,1,0,0,9.9605214,53.5469434
0,1,0,1,9.9611631,53.5483888
0,1,0,0,10.0128463,53.554705
0,0,1,0,10.0170875,53.5552291
0,0,1,0,10.0205863,53.5524952
0,1,0,1,9.9548469,53.5572468
0,0,1,0,10.0194129,53.4169292
0,0,1,0,9.947906,53.5648539
0,1,0,1,9.9317384,53.5479718
0,1,0,0,9.9284589,53.5543619
0,1,0,1,9.9300406,53.5500528
0,1,0,1,9.9316883,53.5467236
0,1,0,0,9.9657586,53.5983535
0,1,0,0,9.967264,53.585973
0,1,0,0,9.9533013,53.5882568
0,1,0,0,10.1746847,53.5134008
0,1,0,0,10.0012204,53.549312
0,1,0,0,10.003248,53.5488615
0,1,0,0,9.9122158,53.5509345
0,1,0,0,10.1449205,53.593727
0,1,0,0,10.1365786,53.5726412
0,0,1,0,10.2277106,53.4843642
0,0,1,0,10.1610312,53.5908983
0,1,0,0,10.2202921,53.6648242
0,1,0,0,9.894733,53.5658714
0,1,0,0,9.9232268,53.5711374
0,0,1,0,10.1791276,53.5907225
0,1,0,0,10.0198815,53.5823101
0,1,0,0,9.9466087,53.5445506
0,1,0,0,9.9467672,53.5441628
0,1,0,0,9.9488079,53.5441286
0,1,0,0,9.9502952,53.5443574
0,1,0,0,9.9507017,53.5450606
0,1,0,0,9.951962,53.5452778
0,1,0,0,10.026151,53.5421239
0,1,0,0,9.9567374,53.5476078
0,0,1,0,9.9442233,53.5932232
0,1,0,0,9.9340818,53.5923179
0,1,0,0,9.946284,53.5926095
0,1,0,1,9.8195332,53.5617099
0,1,0,0,9.8183119,53.5622399
0,1,0,0,10.2016026,53.4651328
0,1,0,0,10.0410794,53.5874415
0,1,0,0,10.0016215,53.5495532
0,1,0,0,10.0029865,53.5483236
0,0,1,0,10.0621202,53.5858319
0,1,0,0,10.0244383,53.6275644
0,1,0,1,10.0596805,53.563102
0,1,0,0,10.0710847,53.5735832
0,1,0,0,10.0715999,53.5737374
0,1,0,1,9.984267,53.5166228
0,1,0,0,9.9876337,53.5161949
0,1,0,0,9.8861668,53.5593726
0,0,1,0,9.8813442,53.5595478
0,0,0,1,10.0148111,53.5534941
0,0,1,0,10.0499809,53.5681284
0,1,0,0,10.0559987,53.5695297
0,1,0,1,10.0566645,53.5711409
0,1,0,0,10.0577499,53.5700428
0,1,0,0,10.0503504,53.5653957
0,0,1,0,10.0557101,53.5694751
0,1,0,0,9.9774659,53.5648389
0,1,0,1,9.902492,53.6120369
0,1,0,0,9.9061203,53.6077598
0,0,1,0,9.8894535,53.6187395
0,1,0,1,9.9185463,53.631709
0,1,0,0,10.2117669,53.5489252
0,1,0,0,10.0216024,53.5569465
0,1,0,0,9.977222,53.5533019
0,1,0,0,9.9577302,53.6581443
0,0,1,0,10.0287207,53.6727821
0,1,0,0,10.0276714,53.6750577
0,1,0,1,10.2011249,53.5428013
0,1,0,0,10.1860933,53.6525118
0,0,0,1,10.0183801,53.5458684
0,0,1,0,10.1647827,53.5694719
0,1,0,1,10.0154922,53.571942
0,1,0,0,10.0182266,53.5747578
0,1,0,0,10.0671266,53.553378
0,0,1,0,10.138152,53.6079452
0,1,0,0,10.1373244,53.5925221
0,1,0,0,10.1165409,53.607168
0,1,0,0,10.0385575,53.5750665
0,0,1,0,10.0156705,53.5235988
0,1,0,0,10.0154513,53.523541
0,1,0,0,10.0729684,53.5737607
0,1,0,0,10.0949775,53.5625003
0,1,0,0,9.848518,53.5993157
0,1,0,0,10.2532552,53.512823
0,1,0,1,9.9674536,53.4635627
0,1,0,1,9.986225,53.4579055
0,0,1,0,9.9597315,53.4412479
0,0,1,0,9.9605986,53.4405175
0,1,0,0,9.9335165,53.4358767
0,1,0,1,10.0461518,53.53419
0,1,0,0,9.8556685,53.4065471
0,0,1,0,9.9922865,53.4434972
0,0,1,0,9.9932071,53.4424275
0,1,0,1,10.0419715,53.565826
0,0,1,0,10.0747196,53.6125552
0,1,0,0,9.9945274,53.5424499
0,1,0,0,9.9940344,53.5420653
0,0,0,1,9.9989442,53.4443394
0,1,0,0,10.0993837,53.575916
1,0,0,0,10.0065133,53.7019454
0,1,0,0,9.9662331,53.5621916
0,0,1,0,10.0343759,53.574976
0,1,0,0,9.9043455,53.6097794
0,1,0,1,9.9627225,53.5470658
0,1,0,0,10.0291817,53.6187174
0,1,0,1,10.0382026,53.5976478
0,1,0,0,9.9599424,53.5508015
0,0,1,0,10.252838,53.491376
0,1,0,0,9.9492539,53.553456
0,1,0,0,9.9476216,53.5529347
0,1,0,1,9.9627488,53.5564305
0,1,0,0,9.9751598,53.5582952
0,1,0,0,9.9557134,53.5458919
0,1,0,0,9.9699067,53.5456447
0,1,0,0,9.9129254,53.4026314
0,1,0,1,9.9761043,53.6169972
0,1,0,0,10.0209965,53.5832094
0,1,0,0,10.015315,53.5546463
0,1,0,0,9.9791079,53.4620982
0,1,0,1,10.0335381,53.5367254
0,1,0,0,9.933,53.55009
0,1,0,1,10.0422904,53.564612
0,1,0,0,10.0392835,53.5660969
0,1,0,0,10.0400517,53.5663449
0,1,0,0,10.037545,53.5653707
0,1,0,0,10.0276829,53.5778752
0,1,0,0,9.9860584,53.5712752
0,1,0,0,9.9801169,53.567791
0,1,0,0,9.9802862,53.5675852
0,1,0,0,9.9802476,53.5676431
0,0,0,1,9.9844343,53.4558348
0,1,0,1,9.9847125,53.4548162
0,0,1,0,9.7611581,53.5303915
0,0,1,0,10.1873902,53.5439735
0,1,0,0,9.9566867,53.5480709
0,0,1,0,10.1496227,53.5293297
0,0,0,1,9.9592948,53.5635864
0,1,0,0,10.1605163,53.6052528
0,1,0,0,10.1633696,53.6492857
0,1,0,0,10.1301567,53.7099374
0,1,0,0,9.9284301,53.5085141
0,0,0,1,9.974007,53.5455464
0,1,0,1,10.0459471,53.5696055
0,1,0,0,10.0125132,53.5550372
0,1,0,1,10.0098965,53.5537746
0,1,0,0,10.0580026,53.5667532
0,1,0,0,9.9602626,53.5497827
0,0,1,0,10.122743,53.5851218
0,1,0,0,10.1239182,53.5860421
0,1,0,0,10.1176193,53.5987132
0,1,0,0,9.9575904,53.575109
0,1,0,0,10.0439294,53.5931869
0,1,0,1,10.0399253,53.5552389
0,1,0,0,9.8637848,53.5387481
0,1,0,0,10.0311488,53.6832411
0,0,1,0,10.0318143,53.6829942
0,1,0,0,9.9981874,53.5495464
0,1,0,1,10.0121743,53.5582514
0,0,1,0,10.1316573,53.5355962
0,0,0,1,9.9647629,53.548828
0,0,0,1,9.9625274,53.5498254
0,1,0,0,9.80016,53.4639845
0,1,0,0,9.9875056,53.590291
0,1,0,1,9.9963789,53.5976125
0,0,1,0,9.9968086,53.5979293
0,1,0,0,9.9952157,53.5988898
0,1,0,0,9.9972277,53.5969151
0,1,0,0,9.9478917,53.5609682
0,1,0,0,9.9826508,53.5447684
0,1,0,0,10.0200349,53.7128108
0,1,0,1,10.053276,53.551925
0,1,0,0,10.0726577,53.554645
0,1,0,0,10.0696706,53.5738043
0,0,0,1,10.056069,53.565116
0,1,0,0,10.0012228,53.5895652
0,1,0,1,10.0069884,53.5544781
0,1,0,0,9.9958004,53.5001879
0,1,0,0,9.9979521,53.5484489
0,1,0,0,10.0453028,53.5788916
0,1,0,0,9.9276036,53.6302838
0,1,0,0,9.9761018,53.5830824
0,0,1,0,9.9759074,53.5834096
0,1,0,0,10.0331224,53.6231316
0,1,0,0,10.1273932,53.5435357
0,1,0,0,9.9688979,53.5480876
0,1,0,1,10.0607198,53.5702203
0,1,0,0,10.0237353,53.6637794
0,1,0,0,9.9858307,53.5052535
0,0,1,0,9.8201785,53.5763773
0,1,0,0,10.0836448,53.553688
0,1,0,0,10.135084,53.5399399
0,1,0,0,10.0238579,53.6642192
0,1,0,0,10.024345,53.665156
0,1,0,0,9.9676824,53.5696572
0,0,1,0,9.8015343,53.6617363
0,1,0,0,10.0297071,53.4230101
0,1,0,0,10.0153682,53.422761
0,1,0,0,9.9888932,53.5437305
0,0,1,0,9.8405251,53.6353109
0,1,0,0,10.0731243,53.574455
0,1,0,0,10.0707461,53.5734795
0,1,0,0,10.072573,53.596723
0,1,0,0,9.8766782,53.5749675
0,0,0,1,10.071089,53.573178
0,0,1,0,10.1170978,53.6045471
0,0,1,0,10.0622388,53.5727392
0,1,0,1,10.0032443,53.5497657
0,1,0,0,10.0215204,53.5843516
0,1,0,0,10.0675659,53.5719978
0,0,1,0,10.1006948,53.5491497
0,1,0,0,10.0156075,53.5892394
1,0,0,0,9.96947,53.4625496
0,1,0,0,10.017445,53.556156
0,1,0,0,10.0195785,53.5665971
0,1,0,1,10.0196865,53.5663791
0,1,0,0,10.2092711,53.4895172
0,0,1,0,9.8439132,53.599233
0,0,1,0,9.9593469,53.4565431
0,1,0,0,10.0715257,53.6076986
0,1,0,0,10.0716782,53.6080257
0,1,0,0,10.2350606,53.5894515
0,1,0,0,10.0453337,53.567566
0,1,0,1,10.0456473,53.5655301
0,0,0,1,9.9468394,53.6403802
0,1,0,0,9.947388,53.6405164
0,0,1,0,9.989175,53.5533403
0,1,0,0,10.312,53.5305184
0,1,0,0,9.9645852,53.5521154
0,1,0,0,10.0318633,53.5793701
0,1,0,0,10.0202133,53.580843
0,1,0,0,9.9608403,53.5683716
0,0,0,1,9.9580457,53.5534209
0,0,1,0,10.1627099,53.5687798
0,1,0,1,10.0211148,53.5779259
0,1,0,1,10.0193499,53.5772634
0,1,0,1,9.9629009,53.5691708
0,1,0,1,9.9640407,53.5691658
0,1,0,0,9.9878851,53.5568266
0,1,0,0,9.9807257,53.5502039
0,1,0,0,9.9863648,53.5522703
0,1,0,0,9.9629175,53.5477965
0,0,0,1,9.9606348,53.5489153
0,1,0,0,10.025466,53.5451713
0,1,0,0,9.9999726,53.7121051
0,0,1,0,10.1524665,53.5468149
0,0,1,0,9.9299299,53.629547
0,0,1,0,10.0186685,53.5788895
0,0,1,0,10.163828,53.62167
0,1,0,0,10.164954,53.622482
0,1,0,0,10.218696,53.4846961
0,1,0,0,9.993638,53.549053
0,1,0,0,9.994276,53.549079
0,1,0,0,9.9936342,53.5492404
0,1,0,0,9.9928621,53.5487448
0,1,0,0,9.9926502,53.5487926
0,1,0,0,9.9926878,53.5489456
0,1,0,0,9.9929025,53.5489321
0,1,0,0,9.9955391,53.5483868
0,1,0,0,9.9939237,53.5493795
0,1,0,0,9.9930938,53.5501738
0,0,0,1,9.9945708,53.5501691
0,1,0,0,9.9936419,53.5495947
0,1,0,0,10.3108745,53.5308535
0,1,0,0,10.3133949,53.5311603
0,1,0,0,9.980417,53.551224
0,0,1,0,9.9788527,53.4357766
0,0,1,0,9.9797171,53.5533957
0,1,0,0,9.9805164,53.5523628
0,1,0,1,9.9801248,53.5517098
0,1,0,1,9.9805916,53.5522194
0,1,0,1,9.7995399,53.6583624
0,0,0,1,9.987288,53.5554579
0,1,0,0,9.9881058,53.556079
0,1,0,0,10.2602324,53.6523261
0,1,0,0,9.9870867,53.5534736
0,1,0,0,9.9995435,53.5432732
0,1,0,0,9.9931975,53.539839
0,1,0,0,9.9753622,53.5832859
0,1,0,0,9.9870664,53.5456759
0,1,0,0,9.9793944,53.4624534
0,0,1,0,9.846977,53.574226
0,1,0,0,9.9879749,53.5570241
0,1,0,0,9.9892389,53.5577703
0,1,0,1,9.9945445,53.6083451
0,1,0,0,9.9757899,53.583329
0,1,0,0,9.9282306,53.5559618
0,1,0,0,9.8147721,53.5638325
0,0,1,0,9.9906062,53.5566681
0,1,0,0,9.9905714,53.5549574
0,1,0,0,9.9905103,53.5552462
0,1,0,0,9.9907135,53.5563431
0,1,0,0,9.9900996,53.556706
0,1,0,0,9.989426,53.5544352
0,0,0,1,9.9878676,53.5524087
0,0,0,1,9.9906161,53.5577591
0,1,0,0,9.9898038,53.5576193
0,1,0,0,9.989859,53.5574202
0,1,0,0,9.9902715,53.5572293
0,1,0,0,9.9899153,53.5572896
0,1,0,0,9.9900812,53.5576835
0,1,0,0,10.0470383,53.5875512
0,1,0,0,10.2475336,53.5160137
0,1,0,0,10.0295222,53.6264324
0,1,0,0,9.9903146,53.5533953
0,1,0,1,9.8374561,53.6021651
0,1,0,0,10.1664515,53.5502888
0,1,0,0,10.0153457,53.5902703
0,1,0,0,9.9957157,53.5703985
0,0,1,0,9.8730742,53.591605
0,1,0,1,9.869349,53.5940262
1,0,0,0,9.9929659,53.5412961
0,0,1,0,10.0032686,53.5512876
0,0,0,1,9.961774,53.5624979
0,1,0,0,9.9271149,53.5598319
0,0,0,1,9.9601113,53.4646258
0,0,0,1,9.9531583,53.4632453
0,0,1,0,10.0044757,53.550598
0,1,0,0,9.9931247,53.5489141
0,1,0,1,9.992288,53.5486529
0,1,0,0,9.9861869,53.5898366
0,1,0,0,9.9813126,53.5461894
0,1,0,1,9.977536,53.5471679
0,1,0,0,10.0375198,53.5817462
0,1,0,0,10.0489374,53.5879136
0,1,0,0,10.0173479,53.5702578
0,1,0,0,10.0094201,53.5562528
0,1,0,0,9.9701107,53.5574541
0,1,0,0,10.2050917,53.6760907
0,0,1,0,9.9856808,53.5904949
1,0,0,0,10.2277762,53.5148917
0,1,0,0,10.0249283,53.5454707
0,1,0,0,10.1132543,53.6419804
0,0,1,0,9.9213048,53.5556596
0,0,1,0,9.8544116,53.4730238
0,0,1,0,9.8535251,53.46985
0,1,0,0,9.9987799,53.5497032
0,0,0,1,9.9957211,53.5308625
0,1,0,0,9.9821661,53.5508433
0,1,0,0,9.9832987,53.553064
0,1,0,0,9.9805582,53.5501034
0,1,0,0,9.9184451,53.6358557
0,0,1,0,9.9205437,53.6328674
0,1,0,0,9.9189155,53.6353741
0,1,0,0,9.920068,53.633888
0,0,1,0,9.9185833,53.6350665
1,0,0,0,10.2035339,53.4980074
0,1,0,0,9.9200398,53.6317454
0,1,0,0,9.9929437,53.5494061
0,1,0,0,9.9933726,53.5495872
0,1,0,0,9.9883277,53.5485501
0,1,0,1,10.1067409,53.5465566
0,1,0,0,10.1062593,53.5459799
0,0,0,1,9.9578087,53.5532908
0,0,0,1,9.9591856,53.5585878
0,1,0,1,10.0072266,53.5559581
0,1,0,0,9.9806749,53.571279
0,0,1,0,10.1071677,53.5599932
0,1,0,0,10.1074792,53.5598218
0,0,1,0,10.2816451,53.6627571
0,1,0,0,9.9279065,53.5614132
0,1,0,0,10.1087362,53.5488986
0,1,0,0,10.0998299,53.5403343
0,1,0,1,10.0827556,53.5546053
0,1,0,0,10.2402738,53.676895
0,1,0,0,9.9765538,53.5441635
0,0,1,0,10.1022934,53.5415264
0,1,0,0,9.9986344,53.551946
0,0,1,0,10.0639813,53.5874787
0,1,0,1,10.1384464,53.5439586
0,0,0,1,9.9634972,53.5562922
0,0,0,1,9.9618955,53.5552094
0,1,0,0,9.9617724,53.5563628
0,1,0,1,9.9603988,53.5565414
0,1,0,0,9.9582799,53.5570831
0,1,0,1,9.9580599,53.5559518
0,0,1,0,9.9575022,53.554644
0,0,0,1,9.9634297,53.5538423
0,1,0,1,9.963135,53.5529816
0,1,0,0,9.9630827,53.5528205
0,0,0,1,9.9989018,53.5541984
0,1,0,0,9.9551854,53.5789245
0,1,0,0,10.0262791,53.6266762
1,0,0,0,10.0270226,53.547812
1,0,0,0,10.026634,53.5479864
0,0,1,0,9.874376,53.5918567
0,1,0,1,9.980166,53.549799
0,1,0,0,10.0092943,53.6085472
0,1,0,0,9.9664511,53.5687245
0,0,1,0,10.0897652,53.5054765
0,1,0,0,10.0707749,53.6064689
0,0,1,0,10.089393,53.6176494
0,0,0,1,10.1632914,53.6515974
0,0,1,0,9.9427917,53.5517226
0,0,1,0,9.8884941,53.6013603
0,0,1,0,9.8183076,53.6172633
0,1,0,0,9.8294944,53.6499451
0,1,0,0,10.2479014,53.6757276
1,0,0,0,10.0127352,53.5577381
0,1,0,0,10.0074068,53.5550626
0,1,0,0,9.9865558,53.592429
0,1,0,0,9.9887352,53.5938955
0,1,0,0,9.995953,53.7055823
0,1,0,0,9.9806048,53.5501345
0,1,0,0,9.9809356,53.55027
0,1,0,0,9.9795642,53.5498907
0,1,0,0,10.0467494,53.6424527
0,1,0,0,10.2178021,53.4855907
0,1,0,0,9.9952944,53.5681183
0,1,0,0,9.9775304,53.5649528
0,1,0,0,9.9103545,53.5553996
0,1,0,0,10.1137855,53.6165251
0,1,0,0,9.9816437,53.5509471
0,1,0,0,9.9818502,53.5510045
0,1,0,0,9.9817201,53.5509718
0,1,0,0,9.9815432,53.551057
0,0,1,0,10.0182784,53.5689998
0,0,1,0,9.9971915,53.5964302
0,1,0,0,9.9975247,53.5964589
0,1,0,0,10.1152678,53.7051587
0,0,1,0,10.217306,53.640938
0,1,0,1,10.2171714,53.6407151
0,0,1,0,9.7718796,53.6466302
0,0,1,0,9.7711715,53.6458702
0,1,0,0,10.0226637,53.5543581
0,1,0,0,9.9877365,53.5170629
0,1,0,0,9.9253163,53.5490231
0,1,0,1,9.9254301,53.5515756
0,0,1,0,9.921989,53.5484728
0,1,0,0,9.9249736,53.5499752
0,1,0,0,9.9250475,53.5500691
0,0,0,1,9.991523,53.4564387
0,0,0,1,9.9813598,53.5514138
0,1,0,1,9.9814642,53.5514202
0,1,0,0,9.9811212,53.5509365
0,0,1,0,9.9284937,53.5568407
0,0,1,0,9.7555964,53.5823353
1,0,0,0,9.9819517,53.5454733
0,1,0,0,10.0306869,53.5612497
0,1,0,0,9.8354335,53.6292905
0,1,0,0,10.1189474,53.6058637
0,0,1,0,9.8128731,53.5590569
0,0,1,0,10.1040745,53.7046586
1,0,0,0,9.7763471,53.7293023
0,1,0,0,9.9971822,53.5965016
0,1,0,0,10.0536371,53.551907
0,1,0,0,10.0275621,53.5853412
0,0,1,0,9.9467546,53.5804641
0,0,1,0,9.8163277,53.6467675
0,0,1,0,10.0504862,53.6002913
0,1,0,0,10.0078593,53.5457162
0,1,0,0,10.0996567,53.6444963
0,0,1,0,10.0145428,53.5593053
0,1,0,0,10.211586,53.4884752
0,0,1,0,10.044575,53.5918748
0,0,1,0,10.2141754,53.4860011
0,0,0,1,10.2120102,53.4870555
0,0,0,1,10.218307,53.4848901
0,0,1,0,10.2070677,53.487536
0,1,0,0,10.2389444,53.6748764
0,1,0,0,10.0110424,53.4982312
0,0,1,0,10.012475,53.5584999
0,1,0,0,9.9568643,53.5623554
0,1,0,0,9.9538387,53.5649878
0,1,0,1,9.9551092,53.5666707
0,0,0,1,9.9505221,53.5699402
0,1,0,0,10.000584,53.5485452
0,0,1,0,10.101286,53.5413217
0,0,0,1,9.9557691,53.5670837
0,1,0,1,10.298208,53.4332781
0,1,0,0,10.2603032,53.7293464
0,1,0,0,10.2592478,53.7286715
0,1,0,1,9.9168037,53.5631364
0,1,0,0,9.9665434,53.4239458
0,1,0,0,9.947911,53.5819679
0,1,0,0,9.9822572,53.5657162
0,1,0,0,9.984039,53.5642226
0,1,0,1,9.9611148,53.5509137
0,1,0,0,10.0006753,53.5950956
0,1,0,0,10.1348001,53.5843085
0,1,0,0,10.0108864,53.5573368
0,1,0,0,10.1236688,53.5859361
0,0,1,0,10.1817182,53.4891919
0,1,0,0,10.0025292,53.5533066
0,1,0,0,9.98961,53.593521
0,1,0,0,10.0088968,53.5532393
0,1,0,1,10.0021693,53.5981763
0,0,1,0,10.182057,53.4771687
0,1,0,0,9.8300748,53.7026156
0,0,1,0,9.9273064,53.5478888
0,1,0,0,10.0079815,53.6831251
0,0,1,0,10.199011,53.4827237
0,0,1,0,10.2099022,53.4882578
0,1,0,0,10.2098632,53.4874712
0,0,1,0,10.2142476,53.4863541
0,1,0,0,10.0092698,53.5561498
0,1,0,0,10.010275,53.5568812
0,1,0,0,10.0089235,53.5531242
0,1,0,0,10.0089503,53.5530318
0,0,1,0,10.005592,53.4225684
0,1,0,0,9.9826036,53.5562938
0,0,0,1,9.9823198,53.5561313
0,1,0,0,10.011303,53.4223291
0,1,0,1,9.9805668,53.5710208
0,1,0,0,9.9813715,53.5711769
0,1,0,0,9.9934917,53.5454606
0,1,0,1,9.9931699,53.5456551
0,1,0,0,9.9938835,53.5429408
0,1,0,0,9.9936528,53.5429168
0,1,0,0,10.15197,53.6003994
0,1,0,0,10.1558151,53.6193439
0,1,0,0,9.9970736,53.5985273
0,1,0,0,9.9761067,53.5450521
0,1,0,0,9.9998546,53.5529342
1,0,0,0,10.0000128,53.5527397
0,1,0,0,10.0263456,53.5472855
0,1,0,0,9.9627276,53.5563644
0,1,0,0,9.9626228,53.5582628
0,0,0,1,9.962768,53.556551
0,0,0,1,9.9521282,53.5557074
0,0,1,0,10.2089474,53.4881842
0,0,1,0,10.2080243,53.4886109
0,1,0,0,10.2084829,53.4883602
0,1,0,0,9.9458189,53.5767686
0,1,0,1,9.9444502,53.5774623
0,1,0,0,9.9450891,53.5786955
0,1,0,1,9.9476908,53.5808548
0,1,0,0,10.3120257,53.463139
0,1,0,0,9.9759761,53.5500587
0,1,0,0,9.9755853,53.5504192
0,1,0,1,9.9828733,53.5534227
0,0,0,1,10.0934048,53.546515
0,1,0,0,9.9967589,53.5535145
0,1,0,0,9.999351,53.5486387
0,1,0,0,9.9975987,53.5486817
0,1,0,0,9.9824167,53.5554896
0,1,0,0,10.0031389,53.592982
0,1,0,0,10.002506,53.5922843
0,1,0,0,10.0022374,53.5915618
0,1,0,0,10.0023496,53.5913111
0,1,0,0,9.9800472,53.5678933
0,0,1,0,10.0023692,53.5912462
0,1,0,0,9.9696352,53.4607748
0,1,0,0,10.0871211,53.6572891
0,0,1,0,10.1508345,53.526928
0,1,0,0,10.190179,53.5189562
0,1,0,0,10.0116507,53.5575866
0,0,0,1,10.0032244,53.628536
0,0,1,0,9.9714159,53.5821289
0,1,0,0,10.092276,53.6547574
0,0,0,1,10.0464556,53.5486311
0,1,0,0,10.0909379,53.4428308
0,1,0,0,10.0153283,53.5781665
0,0,1,0,10.0641185,53.5718097
0,1,0,0,9.9493337,53.5815607
1,0,0,0,10.0488256,53.5970831
0,0,1,0,9.9995114,53.5950044
0,0,1,0,9.9987308,53.594312
0,1,0,0,9.9983071,53.5942802
0,1,0,0,9.9963759,53.5939324
0,1,0,1,10.0010657,53.5931181
0,1,0,0,10.0900052,53.5053519
0,0,1,0,10.0157362,53.6478619
0,1,0,1,10.0689483,53.5744688
0,1,0,0,9.9318648,53.5469236
1,0,0,0,10.2211913,53.5399608
0,1,0,0,10.011536,53.5572968
0,0,0,1,10.0125186,53.5580619
0,1,0,1,10.0132469,53.5586752
0,1,0,0,10.0130728,53.5591424
0,1,0,0,9.9518581,53.5456604
0,1,0,0,9.8741349,53.6064097
0,1,0,0,9.9953895,53.5677438
0,1,0,0,9.9954038,53.5677074
1,0,0,0,10.0101437,53.7005105
0,1,0,0,9.9160784,53.5638686
0,1,0,1,10.0392382,53.6880203
0,1,0,0,9.9255948,53.4728545
0,1,0,1,10.017207,53.5865575
1,0,0,0,9.9905191,53.5583472
0,1,0,0,9.9680609,53.5631776
0,1,0,0,9.969097,53.5467293
0,1,0,0,9.7978413,53.4690207
0,1,0,0,9.913214,53.5593711
0,1,0,0,10.0000397,53.5455547
0,1,0,0,10.221695,53.6670102
0,1,0,0,10.0411775,53.6908152
0,0,1,0,10.1981508,53.493169
0,1,0,0,10.0027973,53.5449071
0,0,0,1,10.0712123,53.5736062
0,1,0,1,9.959474,53.5484284
0,0,1,0,10.0485293,53.6424748
0,1,0,1,9.9990228,53.4440969
0,1,0,0,9.9507549,53.5786414
0,1,0,0,9.9762693,53.5462381
0,0,1,0,10.086461,53.5706111
0,0,0,1,9.9982349,53.5430217
0,0,1,0,10.0009845,53.5529865
0,0,1,0,10.0074452,53.5858157
0,1,0,0,10.0016606,53.5494038
0,1,0,0,9.92784,53.5560683
0,1,0,0,10.0141099,53.544185
0,0,1,0,10.2705658,53.4189855
0,1,0,0,10.000609,53.5969085
0,0,0,1,9.9634128,53.5481339
0,1,0,0,9.9218921,53.5557797
0,0,0,1,9.9616887,53.5625634
0,1,0,0,10.1492406,53.5295686
0,1,0,0,9.8635655,53.5464004
0,1,0,1,9.9642885,53.5597104
0,1,0,0,10.0213265,53.5779909
0,1,0,0,9.952972,53.5458954
0,0,0,1,9.9519188,53.5455821
0,1,0,0,10.2134161,53.4883631
0,1,0,0,10.0980556,53.5890374
0,1,0,0,10.0043638,53.5511752
0,0,1,0,9.8711239,53.6332869
0,0,1,0,9.8710488,53.6334778
0,0,1,0,10.0056655,53.6319443
0,0,1,0,10.1683567,53.5949639
0,1,0,0,9.9864432,53.5412506
0,0,0,1,9.9593226,53.5727464
0,1,0,0,10.043183,53.5959763
0,1,0,0,10.2028296,53.4888013
0,1,0,0,10.01629,53.4082399
0,1,0,1,10.0657512,53.5980608
0,1,0,0,10.2081193,53.4887999
0,1,0,0,9.9745558,53.5456347
0,1,0,1,9.9759587,53.5455709
0,1,0,0,9.9649692,53.5501567
0,1,0,1,10.0555219,53.5874959
0,1,0,0,9.9686877,53.5488767
0,1,0,0,9.9364612,53.5476111
0,1,0,0,9.9364862,53.5471769
0,0,0,1,9.9497263,53.5627155
0,1,0,0,9.9909836,53.5410897
0,1,0,0,9.9669338,53.4582039
0,1,0,1,10.2391852,53.6712526
0,1,0,0,9.9868437,53.5927583
0,0,0,1,9.9674855,53.5585786
0,1,0,0,9.9475039,53.5607729
0,0,1,0,10.1202832,53.562625
0,1,0,1,9.7911713,53.4699463
0,1,0,0,9.946885,53.6403409
0,1,0,0,10.0223916,53.584138
0,1,0,0,10.0229017,53.5843002
0,1,0,0,10.0112791,53.5885033
0,1,0,0,9.9619318,53.562343
0,1,0,0,9.9619026,53.5623802
0,0,0,1,9.9641942,53.5627207
0,0,0,1,9.9648819,53.5523376
0,1,0,0,9.9645477,53.5519945
0,1,0,0,10.0193015,53.5654847
0,1,0,0,9.8827174,53.5593912
0,1,0,0,10.1109845,53.5418258
0,0,0,1,10.1221927,53.5387375
0,1,0,0,10.1018453,53.5402357
0,1,0,0,9.9882259,53.5714085
0,0,0,1,9.9882298,53.5714837
0,1,0,0,9.9882794,53.566557
0,1,0,0,9.9882876,53.5711662
0,1,0,0,9.9879579,53.5677291
0,1,0,1,9.9712966,53.5991785
0,1,0,0,10.0084633,53.5558722
0,1,0,0,9.9851567,53.5706634
0,1,0,0,10.0709006,53.5971888
0,0,1,0,10.1007765,53.5407551
0,0,1,0,9.9637933,53.5625621
0,1,0,0,10.1453659,53.5913862
0,1,0,0,9.979474,53.5820995
0,0,0,1,9.9652092,53.5638832
0,1,0,1,9.9403476,53.5741844
