,,access,area,bridge,distance,est_width,from,highway,junction,lanes,maxspeed,name,oneway,ref,service,to,tunnel,width,weight,net_type,from_int,to_int
5832835246,330026021,,,,18.044593,,5832835246,service,,,,,,,,330026021,,,0.216535116,walk,6368,2087
5832835246,5832835244,,,,18.11975,,5832835246,service,,,,,,,,5832835244,,,0.21743700000000002,walk,6368,6367
5832835244,5832835246,,,,18.11975,,5832835244,service,,,,,,,,5832835246,,,0.21743700000000002,walk,6367,6368
5832835244,330026107,,,,12.454971,,5832835244,service,,,,,,,,330026107,,,0.14945965200000003,walk,6367,2090
330026107,5832835244,,,,12.454971,,330026107,service,,,,,,,,5832835244,,,0.14945965200000003,walk,2090,6367
330026107,5832835242,,,,6.50271,,330026107,service,,,,,,,,5832835242,,,0.07803252000000001,walk,2090,6366
5832835242,330026107,,,,6.50271,,5832835242,service,,,,,,,,330026107,,,0.07803252000000001,walk,6366,2090
5832835242,5832835240,,,,18.447683,,5832835242,service,,,,,,,,5832835240,,,0.22137219600000002,walk,6366,6365
5832835240,5832835242,,,,18.447683,,5832835240,service,,,,,,,,5832835242,,,0.22137219600000002,walk,6365,6366
5832835240,5832835238,,,,21.664451,,5832835240,service,,,,,,,,5832835238,,,0.259973412,walk,6365,6364
5832835238,5832835240,,,,21.664451,,5832835238,service,,,,,,,,5832835240,,,0.259973412,walk,6364,6365
5832835238,1891552274,,,,15.464492,,5832835238,service,,,,,,,,1891552274,,,0.185573904,walk,6364,3815
1891552274,5832835238,,,,15.464492,,1891552274,service,,,,,,,,5832835238,,,0.185573904,walk,3815,6364
1891552274,5832835236,,,,3.840353,,1891552274,service,,,,,,,,5832835236,,,0.046084236,walk,3815,6363
5832835236,1891552274,,,,3.840353,,5832835236,service,,,,,,,,1891552274,,,0.046084236,walk,6363,3815
5832835236,5832835234,,,,17.98039,,5832835236,service,,,,,,,,5832835234,,,0.21576468000000001,walk,6363,6362
5832835234,5832835236,,,,17.98039,,5832835234,service,,,,,,,,5832835236,,,0.21576468000000001,walk,6362,6363
5832835234,5832835232,,,,20.175671,,5832835234,service,,,,,,,,5832835232,,,0.24210805200000002,walk,6362,6361
5832835232,5832835234,,,,20.175671,,5832835232,service,,,,,,,,5832835234,,,0.24210805200000002,walk,6361,6362
5832835232,938262418,,,,19.654969,,5832835232,service,,,,,,,,938262418,,,0.23585962800000002,walk,6361,2963
938262418,5832835232,,,,19.654969,,938262418,service,,,,,,,,5832835232,,,0.23585962800000002,walk,2963,6361
938262418,25049670,,,,17.922158,,938262418,service,,,,,,,,25049670,,,0.215065896,walk,2963,99
25049670,938262418,,,,17.922158,,25049670,service,,,,,,,,938262418,,,0.215065896,walk,99,2963
25049670,938262421,,,,11.786927,,25049670,service,,,,,,,,938262421,,,0.141443124,walk,99,2964
938262421,25049670,,,,11.786927,,938262421,service,,,,,,,,25049670,,,0.141443124,walk,2964,99
938262421,938262390,,,,18.938387,,938262421,service,,,,,,,,938262390,,,0.227260644,walk,2964,2958
938262390,938262421,,,,18.938387,,938262390,service,,,,,,,,938262421,,,0.227260644,walk,2958,2964
938262390,938262411,,,,18.24758,,938262390,service,,,,,,,,938262411,,,0.21897096,walk,2958,2961
938262411,938262390,,,,18.24758,,938262411,service,,,,,,,,938262390,,,0.21897096,walk,2961,2958
938262411,938262401,,,,19.010148,,938262411,service,,,,,,,,938262401,,,0.22812177600000003,walk,2961,2960
938262401,938262411,,,,19.010148,,938262401,service,,,,,,,,938262411,,,0.22812177600000003,walk,2960,2961
938262401,938262417,,,,7.881507,,938262401,service,,,,,,,,938262417,,,0.094578084,walk,2960,2962
938262417,938262401,,,,7.881507,,938262417,service,,,,,,,,938262401,,,0.094578084,walk,2962,2960
25049621,502886590,,,,6.321692,,25049621,cycleway,,,,,,,,502886590,,,0.075860304,walk,95,2704
502886590,25049621,,,,6.321692,,502886590,cycleway,,,,,,,,25049621,,,0.075860304,walk,2704,95
502886590,977658011,,,,35.931751,,502886590,cycleway,,,,,,,,977658011,,,0.43118101200000003,walk,2704,3006
977658011,502886590,,,,35.931751,,977658011,cycleway,,,,,,,,502886590,,,0.43118101200000003,walk,3006,2704
977658011,938262417,,,,22.047807,,977658011,cycleway,,,,,,,,938262417,,,0.264573684,walk,3006,2962
938262417,977658011,,,,22.047807,,938262417,cycleway,,,,,,,,977658011,,,0.264573684,walk,2962,3006
938262417,25151345,,,,63.128198,,938262417,cycleway,,,,,,,,25151345,,,0.7575383760000001,walk,2962,166
25151345,938262417,,,,63.128198,,25151345,cycleway,,,,,,,,938262417,,,0.7575383760000001,walk,166,2962
25151345,938262395,,,,4.305839,,25151345,cycleway,,,,,,,,938262395,,,0.051670068,walk,166,2959
938262395,25151345,,,,4.305839,,938262395,cycleway,,,,,,,,25151345,,,0.051670068,walk,2959,166
25035153,25035145,,,,72.485852,,25035153,service,,,,,,,,25035145,,,0.869830224,walk,80,78
25035145,25035153,,,,72.485852,,25035145,service,,,,,,,,25035153,,,0.869830224,walk,78,80
1290212670,1290212641,,,,21.39786,,1290212670,steps,,,,,,,,1290212641,,,0.25677432000000006,walk,3196,3194
1290212641,1290212670,,,,21.39786,,1290212641,steps,,,,,,,,1290212670,,,0.25677432000000006,walk,3194,3196
6749636248,2499285107,private,,,43.627357,,6749636248,service,,,,,,,,2499285107,,,0.5235282840000001,walk,7057,4103
2499285107,6749636248,private,,,43.627357,,2499285107,service,,,,,,,,6749636248,,,0.5235282840000001,walk,4103,7057
2499285107,6869081586,private,,,69.201127,,2499285107,service,,,,,,,,6869081586,,,0.830413524,walk,4103,7206
6869081586,2499285107,private,,,69.201127,,6869081586,service,,,,,,,,2499285107,,,0.830413524,walk,7206,4103
25035159,1656239765,,,,10.783517,,25035159,footway,,,,,,,,1656239765,,,0.129402204,walk,84,3582
1656239765,25035159,,,,10.783517,,1656239765,footway,,,,,,,,25035159,,,0.129402204,walk,3582,84
1656239765,5120785989,,,,15.460512,,1656239765,footway,,,,,,,,5120785989,,,0.185526144,walk,3582,5504
5120785989,1656239765,,,,15.460512,,5120785989,footway,,,,,,,,1656239765,,,0.185526144,walk,5504,3582
5120785989,25151470,,,,10.308899,,5120785989,footway,,,,,,,,25151470,,,0.12370678800000001,walk,5504,183
25151470,5120785989,,,,10.308899,,25151470,footway,,,,,,,,5120785989,,,0.12370678800000001,walk,183,5504
25151470,25151471,,,,5.563777,,25151470,footway,,,,,,,,25151471,,,0.066765324,walk,183,184
25151471,25151470,,,,5.563777,,25151471,footway,,,,,,,,25151470,,,0.066765324,walk,184,183
25151471,299448255,,,,28.114157,,25151471,footway,,,,,,,,299448255,,,0.337369884,walk,184,1456
299448255,25151471,,,,28.114157,,299448255,footway,,,,,,,,25151471,,,0.337369884,walk,1456,184
25035154,1642351769,,,,25.16097,,25035154,service,,,,,,,,1642351769,,,0.30193164,walk,81,3563
1642351769,25035154,,,,25.16097,,1642351769,service,,,,,,,,25035154,,,0.30193164,walk,3563,81
1642351769,299447479,,,,20.281828,,1642351769,service,,,,,,,,299447479,,,0.24338193600000002,walk,3563,1442
299447479,1642351769,,,,20.281828,,299447479,service,,,,,,,,1642351769,,,0.24338193600000002,walk,1442,3563
299447479,25035161,,,,3.513373,,299447479,service,,,,,,,,25035161,,,0.042160476,walk,1442,85
25035161,299447479,,,,3.513373,,25035161,service,,,,,,,,299447479,,,0.042160476,walk,85,1442
297924346,302494901,,,,156.058311,,297924346,cycleway,,,,,,,,302494901,,,1.872699732,walk,1424,1821
302494901,297924346,,,,156.058311,,302494901,cycleway,,,,,,,,297924346,,,1.872699732,walk,1821,1424
302494901,297922338,,,,30.897796,,302494901,cycleway,,,,,,,,297922338,,,0.370773552,walk,1821,1415
297922338,302494901,,,,30.897796,,297922338,cycleway,,,,,,,,302494901,,,0.370773552,walk,1415,1821
25052752,25151944,,,,33.600802,,25052752,path,,,,,,,,25151944,,,0.40320962400000004,walk,104,186
25151944,25052752,,,,33.600802,,25151944,path,,,,,,,,25052752,,,0.40320962400000004,walk,186,104
25151944,264069903,,,,36.668606,,25151944,path,,,,,,,,264069903,,,0.44002327199999997,walk,186,1099
264069903,25151944,,,,36.668606,,264069903,path,,,,,,,,25151944,,,0.44002327199999997,walk,1099,186
25090325,25238219,,,,8.158261,,25090325,unclassified,,,40,Kivimiehentie,,,,25238219,,,0.097899132,walk,137,329
25238219,25090325,,,,8.158261,,25238219,unclassified,,,40,Kivimiehentie,,,,25090325,,,0.097899132,walk,329,137
25238219,301611478,,,,20.958971,,25238219,unclassified,,,40,Kivimiehentie,,,,301611478,,,0.25150765199999997,walk,329,1704
301611478,25238219,,,,20.958971,,301611478,unclassified,,,40,Kivimiehentie,,,,25238219,,,0.25150765199999997,walk,1704,329
301611478,301611619,,,,11.879487,,301611478,unclassified,,,40,Kivimiehentie,,,,301611619,,,0.14255384399999999,walk,1704,1707
301611619,301611478,,,,11.879487,,301611619,unclassified,,,40,Kivimiehentie,,,,301611478,,,0.14255384399999999,walk,1707,1704
301611619,301542859,,,,44.342069,,301611619,unclassified,,,40,Kivimiehentie,,,,301542859,,,0.532104828,walk,1707,1587
301542859,301611619,,,,44.342069,,301542859,unclassified,,,40,Kivimiehentie,,,,301611619,,,0.532104828,walk,1587,1707
301542859,301613372,,,,23.033124,,301542859,unclassified,,,40,Kivimiehentie,,,,301613372,,,0.276397488,walk,1587,1710
301613372,301542859,,,,23.033124,,301613372,unclassified,,,40,Kivimiehentie,,,,301542859,,,0.276397488,walk,1710,1587
301613372,301548288,,,,12.568974,,301613372,unclassified,,,40,Kivimiehentie,,,,301548288,,,0.15082768800000002,walk,1710,1639
301548288,301613372,,,,12.568974,,301548288,unclassified,,,40,Kivimiehentie,,,,301613372,,,0.15082768800000002,walk,1639,1710
301548288,301613739,,,,27.481145,,301548288,unclassified,,,40,Kivimiehentie,,,,301613739,,,0.32977374000000004,walk,1639,1713
301613739,301548288,,,,27.481145,,301613739,unclassified,,,40,Kivimiehentie,,,,301548288,,,0.32977374000000004,walk,1713,1639
301613739,25151949,,,,30.094024,,301613739,unclassified,,,40,Kivimiehentie,,,,25151949,,,0.361128288,walk,1713,187
25151949,301613739,,,,30.094024,,25151949,unclassified,,,40,Kivimiehentie,,,,301613739,,,0.361128288,walk,187,1713
25151949,301543663,,,,14.324442,,25151949,unclassified,,,40,Kivimiehentie,,,,301543663,,,0.171893304,walk,187,1590
301543663,25151949,,,,14.324442,,301543663,unclassified,,,40,Kivimiehentie,,,,25151949,,,0.171893304,walk,1590,187
301543663,4290967839,,,,6.255522,,301543663,unclassified,,,40,Kivimiehentie,,,,4290967839,,,0.07506626400000001,walk,1590,4547
4290967839,301543663,,,,6.255522,,4290967839,unclassified,,,40,Kivimiehentie,,,,301543663,,,0.07506626400000001,walk,4547,1590
4290967839,301614390,,,,29.51711,,4290967839,unclassified,,,40,Kivimiehentie,,,,301614390,,,0.35420532,walk,4547,1715
301614390,4290967839,,,,29.51711,,301614390,unclassified,,,40,Kivimiehentie,,,,4290967839,,,0.35420532,walk,1715,4547
301614390,4290967860,,,,37.279168,,301614390,unclassified,,,40,Kivimiehentie,,,,4290967860,,,0.447350016,walk,1715,4549
4290967860,301614390,,,,37.279168,,4290967860,unclassified,,,40,Kivimiehentie,,,,301614390,,,0.447350016,walk,4549,1715
4290967860,301614927,,,,5.441137,,4290967860,unclassified,,,40,Kivimiehentie,,,,301614927,,,0.06529364400000001,walk,4549,1717
301614927,4290967860,,,,5.441137,,301614927,unclassified,,,40,Kivimiehentie,,,,4290967860,,,0.06529364400000001,walk,1717,4549
301614927,54771234,,,,23.67802,,301614927,unclassified,,,40,Kivimiehentie,,,,54771234,,,0.28413624000000004,walk,1717,583
54771234,301614927,,,,23.67802,,54771234,unclassified,,,40,Kivimiehentie,,,,301614927,,,0.28413624000000004,walk,583,1717
54771234,301665702,,,,6.207315,,54771234,unclassified,,,40,Kivimiehentie,,,,301665702,,,0.07448778,walk,583,1732
301665702,54771234,,,,6.207315,,301665702,unclassified,,,40,Kivimiehentie,,,,54771234,,,0.07448778,walk,1732,583
301665702,301547429,,,,88.188197,,301665702,unclassified,,,40,Kivimiehentie,,,,301547429,,,1.058258364,walk,1732,1629
301547429,301665702,,,,88.188197,,301547429,unclassified,,,40,Kivimiehentie,,,,301665702,,,1.058258364,walk,1629,1732
301547429,301667077,,,,15.461574,,301547429,unclassified,,,40,Kivimiehentie,,,,301667077,,,0.185538888,walk,1629,1733
301667077,301547429,,,,15.461574,,301667077,unclassified,,,40,Kivimiehentie,,,,301547429,,,0.185538888,walk,1733,1629
301667077,301667084,,,,12.787489,,301667077,unclassified,,,40,Kivimiehentie,,,,301667084,,,0.15344986800000002,walk,1733,1735
301667084,301667077,,,,12.787489,,301667084,unclassified,,,40,Kivimiehentie,,,,301667077,,,0.15344986800000002,walk,1735,1733
301667084,301667095,,,,10.205163,,301667084,unclassified,,,40,Kivimiehentie,,,,301667095,,,0.12246195600000001,walk,1735,1737
301667095,301667084,,,,10.205163,,301667095,unclassified,,,40,Kivimiehentie,,,,301667084,,,0.12246195600000001,walk,1737,1735
301667095,3207397769,,,,5.883943,,301667095,unclassified,,,40,Kivimiehentie,,,,3207397769,,,0.070607316,walk,1737,4282
3207397769,301667095,,,,5.883943,,3207397769,unclassified,,,40,Kivimiehentie,,,,301667095,,,0.070607316,walk,4282,1737
3207397769,301547098,,,,18.349698,,3207397769,unclassified,,,40,Kivimiehentie,,,,301547098,,,0.22019637600000003,walk,4282,1626
301547098,3207397769,,,,18.349698,,301547098,unclassified,,,40,Kivimiehentie,,,,3207397769,,,0.22019637600000003,walk,1626,4282
301547098,25090273,,,,9.558802,,301547098,unclassified,,,40,Kivimiehentie,,,,25090273,,,0.114705624,walk,1626,129
25090273,301547098,,,,9.558802,,25090273,unclassified,,,40,Kivimiehentie,,,,301547098,,,0.114705624,walk,129,1626
301545031,304980291,,,,18.53825,,301545031,cycleway,,,,,,,,304980291,,,0.22245900000000002,walk,1600,1952
304980291,301545031,,,,18.53825,,304980291,cycleway,,,,,,,,301545031,,,0.22245900000000002,walk,1952,1600
25151971,25151965,,,,67.696368,,25151971,cycleway,,,,,,,,25151965,,,0.8123564160000001,walk,192,191
25151965,25151971,,,,67.696368,,25151965,cycleway,,,,,,,,25151971,,,0.8123564160000001,walk,191,192
25151961,1703484775,,,,35.67368,,25151961,cycleway,,,,,,,,1703484775,,,0.42808416,walk,190,3665
1703484775,25151961,,,,35.67368,,1703484775,cycleway,,,,,,,,25151961,,,0.42808416,walk,3665,190
25152065,25152069,,,,15.723769,,25152065,cycleway,,,,,,,,25152069,,,0.188685228,walk,206,207
25152069,25152065,,,,15.723769,,25152069,cycleway,,,,,,,,25152065,,,0.188685228,walk,207,206
25152069,25152073,,,,15.765756,,25152069,cycleway,,,,,,,,25152073,,,0.189189072,walk,207,208
25152073,25152069,,,,15.765756,,25152073,cycleway,,,,,,,,25152069,,,0.189189072,walk,208,207
6069409310,297671890,,,,10.42526,,6069409310,service,,,,,,,,297671890,,,0.12510312,walk,6568,1349
297671890,6069409310,,,,10.42526,,297671890,service,,,,,,,,6069409310,,,0.12510312,walk,1349,6568
25156903,265485291,,,,9.158394,,25156903,residential,,2,50,Lehtisaarentie,,,,265485291,,,0.109900728,walk,219,1146
265485291,25156903,,,,9.158394,,265485291,residential,,2,50,Lehtisaarentie,,,,25156903,,,0.109900728,walk,1146,219
265485291,1252119154,,,,45.942492,,265485291,residential,,2,50,Lehtisaarentie,,,,1252119154,,,0.551309904,walk,1146,3188
1252119154,265485291,,,,45.942492,,1252119154,residential,,2,50,Lehtisaarentie,,,,265485291,,,0.551309904,walk,3188,1146
283119283,25157005,,,,87.38036,,283119283,residential,,,30,Kaskiauranpolku,,,,25157005,,,1.04856432,walk,1237,234
25157005,283119283,,,,87.38036,,25157005,residential,,,30,Kaskiauranpolku,,,,283119283,,,1.04856432,walk,234,1237
25156968,25156970,,,yes,101.580482,,25156968,residential,,,30,Kaskisaarentie,,,,25156970,,,1.218965784,walk,232,233
25156970,25156968,,,yes,101.580482,,25156970,residential,,,30,Kaskisaarentie,,,,25156968,,,1.218965784,walk,233,232
25157015,338407734,,,,63.329193,,25157015,residential,,2,,Hiidenkiukaantie,,,,338407734,,,0.759950316,walk,235,2135
338407734,25157015,,,,63.329193,,338407734,residential,,2,,Hiidenkiukaantie,,,,25157015,,,0.759950316,walk,2135,235
338407734,297671398,,,,18.969955,,338407734,residential,,2,,Hiidenkiukaantie,,,,297671398,,,0.22763946,walk,2135,1346
297671398,338407734,,,,18.969955,,297671398,residential,,2,,Hiidenkiukaantie,,,,338407734,,,0.22763946,walk,1346,2135
297671398,6429041104,,,,11.853237,,297671398,residential,,2,,Hiidenkiukaantie,,,,6429041104,,,0.142238844,walk,1346,6876
6429041104,297671398,,,,11.853237,,6429041104,residential,,2,,Hiidenkiukaantie,,,,297671398,,,0.142238844,walk,6876,1346
6429041104,338405855,,,,11.859119,,6429041104,residential,,2,,Hiidenkiukaantie,,,,338405855,,,0.14230942800000002,walk,6876,2132
338405855,6429041104,,,,11.859119,,338405855,residential,,2,,Hiidenkiukaantie,,,,6429041104,,,0.14230942800000002,walk,2132,6876
338405855,297671405,,,,24.790067,,338405855,residential,,2,,Hiidenkiukaantie,,,,297671405,,,0.29748080400000004,walk,2132,1347
297671405,338405855,,,,24.790067,,297671405,residential,,2,,Hiidenkiukaantie,,,,338405855,,,0.29748080400000004,walk,1347,2132
297671405,25156945,,,,100.923516,,297671405,residential,,2,,Hiidenkiukaantie,,,,25156945,,,1.2110821920000001,walk,1347,229
25156945,297671405,,,,100.923516,,25156945,residential,,2,,Hiidenkiukaantie,,,,297671405,,,1.2110821920000001,walk,229,1347
5863854523,25157018,,,,24.425243,,5863854523,service,,,,,,,,25157018,,,0.293102916,walk,6381,236
25157018,5863854523,,,,24.425243,,25157018,service,,,,,,,,5863854523,,,0.293102916,walk,236,6381
25157018,993274096,,,,5.906772,,25157018,service,,,,,,,,993274096,,,0.070881264,walk,236,3093
993274096,25157018,,,,5.906772,,993274096,service,,,,,,,,25157018,,,0.070881264,walk,3093,236
993274096,25090041,,,,14.966649,,993274096,service,,,,,,,,25090041,,,0.179599788,walk,3093,124
25090041,993274096,,,,14.966649,,25090041,service,,,,,,,,993274096,,,0.179599788,walk,124,3093
19475518,471608899,,,,4.979889,,19475518,service,,,,,,,,471608899,,,0.059758668,walk,17,2657
471608899,19475518,,,,4.979889,,471608899,service,,,,,,,,19475518,,,0.059758668,walk,2657,17
471608899,25157020,,,,27.254894,,471608899,service,,,,,,,,25157020,,,0.327058728,walk,2657,237
25157020,471608899,,,,27.254894,,25157020,service,,,,,,,,471608899,,,0.327058728,walk,237,2657
25157020,25157022,,,,31.523473,,25157020,service,,,,,,,,25157022,,,0.378281676,walk,237,238
25157022,25157020,,,,31.523473,,25157022,service,,,,,,,,25157020,,,0.378281676,walk,238,237
471608915,19475518,,,,4.577156,,471608915,service,,,,,,,parking_aisle,19475518,,,0.054925872,walk,2661,17
19475518,471608915,,,,4.577156,,19475518,service,,,,,,,parking_aisle,471608915,,,0.054925872,walk,17,2661
25196601,36860600,,,,46.434469,,25196601,cycleway,,,,Keilaterassi,,,,36860600,,,0.5572136280000001,walk,250,576
36860600,25196601,,,,46.434469,,36860600,cycleway,,,,Keilaterassi,,,,25196601,,,0.5572136280000001,walk,576,250
36860600,6527865083,,,,221.817682,,36860600,cycleway,,,,Keilaterassi,,,,6527865083,,,2.661812184,walk,576,6907
6527865083,36860600,,,,221.817682,,6527865083,cycleway,,,,Keilaterassi,,,,36860600,,,2.661812184,walk,6907,576
6527865083,25181433,,,,43.323691,,6527865083,cycleway,,,,Keilaterassi,,,,25181433,,,0.519884292,walk,6907,247
25181433,6527865083,,,,43.323691,,25181433,cycleway,,,,Keilaterassi,,,,6527865083,,,0.519884292,walk,247,6907
25180796,25197672,,,,16.794373,,25180796,steps,,,,,,,,25197672,,,0.20153247600000002,walk,242,257
25197672,25180796,,,,16.794373,,25197672,steps,,,,,,,,25180796,,,0.20153247600000002,walk,257,242
25196601,258156510,,,,130.028209,,25196601,cycleway,,,,,,,,258156510,,,1.560338508,walk,250,1045
258156510,25196601,,,,130.028209,,258156510,cycleway,,,,,,,,25196601,,,1.560338508,walk,1045,250
258156510,766943702,,,,15.226591,,258156510,cycleway,,,,,,,,766943702,,,0.18271909200000003,walk,1045,2878
766943702,258156510,,,,15.226591,,766943702,cycleway,,,,,,,,258156510,,,0.18271909200000003,walk,2878,1045
766943702,311488191,,,,111.11781,,766943702,cycleway,,,,,,,,311488191,,,1.3334137200000002,walk,2878,2005
311488191,766943702,,,,111.11781,,311488191,cycleway,,,,,,,,766943702,,,1.3334137200000002,walk,2005,2878
311488191,57571692,,,,44.870377,,311488191,cycleway,,,,,,,,57571692,,,0.538444524,walk,2005,600
57571692,311488191,,,,44.870377,,57571692,cycleway,,,,,,,,311488191,,,0.538444524,walk,600,2005
57571692,25196688,,,,205.637077,,57571692,cycleway,,,,,,,,25196688,,,2.467644924,walk,600,251
25196688,57571692,,,,205.637077,,25196688,cycleway,,,,,,,,57571692,,,2.467644924,walk,251,600
