id,x,y,id,net_type,old_node_id,id_int
29423767,24.7979499,60.1748364,29423767,walk,29423767,486
29423768,24.7980311,60.1757858,29423768,walk,29423768,487
29423770,24.7946116,60.1738105,29423770,walk,29423770,488
29423772,24.791711,60.1743953,29423772,walk,29423772,489
29423773,24.7916713,60.1756562,29423773,walk,29423773,490
29423774,24.7931038,60.1758053,29423774,walk,29423774,491
29423776,24.7930996,60.1760654,29423776,walk,29423776,492
29423777,24.7942915,60.1763063,29423777,walk,29423777,493
29423779,24.7921592,60.1758836,29423779,walk,29423779,494
29423780,24.7923716,60.1767592,29423780,walk,29423780,495
29423781,24.7922961,60.1735755,29423781,walk,29423781,496
29423785,24.7878975,60.1741448,29423785,walk,29423785,497
29423801,24.7949947,60.1750657,29423801,walk,29423801,498
29423802,24.7952609,60.1769157,29423802,walk,29423802,499
29424828,24.794807,60.1736884,29424828,walk,29424828,500
29689441,24.8061331,60.1690758,29689441,walk,29689441,501
29689443,24.8061755,60.1689403,29689443,walk,29689443,502
29689446,24.8049895,60.1684094,29689446,walk,29689446,503
29689447,24.8007348,60.168272,29689447,walk,29689447,504
29689448,24.7995694,60.168248,29689448,walk,29689448,505
29689449,24.7955267,60.1682481,29689449,walk,29689449,506
29689455,24.7891308,60.1652892,29689455,walk,29689455,507
29689459,24.7909731,60.1626525,29689459,walk,29689459,508
29689462,24.7901783,60.1608154,29689462,walk,29689462,509
29689476,24.8019539,60.1600115,29689476,walk,29689476,510
29689483,24.8014538,60.1622935,29689483,walk,29689483,511
29689485,24.8038605,60.1639913,29689485,walk,29689485,512
29689487,24.8051407,60.1649051,29689487,walk,29689487,513
29689489,24.8058686,60.1661298,29689489,walk,29689489,514
29689492,24.8062914,60.1682848,29689492,walk,29689492,515
29689789,24.8006511,60.1675424,29689789,walk,29689789,516
29689797,24.7929257,60.1651697,29689797,walk,29689797,517
29689798,24.7935437,60.164208,29689798,walk,29689798,518
30394370,24.8027812,60.1775237,30394370,walk,30394370,519
30394371,24.8026896,60.1776785,30394371,walk,30394371,520
30394372,24.8031392,60.1775744,30394372,walk,30394372,521
30470028,24.8218633,60.1789567,30470028,walk,30470028,522
30470029,24.8244648,60.1773728,30470029,walk,30470029,523
30470032,24.8249594,60.1747984,30470032,walk,30470032,524
30470035,24.8247088,60.1736498,30470035,walk,30470035,525
30470036,24.8249201,60.1735579,30470036,walk,30470036,526
30470037,24.8238409,60.1732528,30470037,walk,30470037,527
30470039,24.8266359,60.1762011,30470039,walk,30470039,528
30470071,24.8120309,60.1775119,30470071,walk,30470071,529
30470072,24.8124369,60.1776268,30470072,walk,30470072,530
30470074,24.8137263,60.1764526,30470074,walk,30470074,531
30470076,24.8153403,60.1782945,30470076,walk,30470076,532
30893119,24.8059029,60.1840958,30893119,walk,30893119,533
30893120,24.8059083,60.1838628,30893120,walk,30893120,534
30893122,24.8049989,60.1843119,30893122,walk,30893122,535
30893195,24.8036454,60.1876823,30893195,walk,30893195,536
30893196,24.8059474,60.1877912,30893196,walk,30893196,537
30893197,24.8068567,60.1892788,30893197,walk,30893197,538
30893198,24.8058644,60.1892472,30893198,walk,30893198,539
30893200,24.8045806,60.1916337,30893200,walk,30893200,540
30893201,24.8040406,60.193321,30893201,walk,30893201,541
30893203,24.8047115,60.194171,30893203,walk,30893203,542
30893204,24.8011009,60.1926463,30893204,walk,30893204,543
30893205,24.8013911,60.1911301,30893205,walk,30893205,544
30893207,24.8017045,60.1892198,30893207,walk,30893207,545
30893331,24.8011396,60.1892259,30893331,walk,30893331,546
30893385,24.8001419,60.1882037,30893385,walk,30893385,547
30893386,24.7927951,60.1961491,30893386,walk,30893386,548
30893387,24.7913418,60.1970944,30893387,walk,30893387,549
30937614,24.794656,60.1943489,30937614,walk,30937614,550
31121548,24.7965513,60.1741844,31121548,walk,31121548,551
31121549,24.7959337,60.1732504,31121549,walk,31121549,552
31121550,24.7935916,60.1735808,31121550,walk,31121550,553
31121553,24.7948045,60.1712559,31121553,walk,31121553,554
31121554,24.7915931,60.1697197,31121554,walk,31121554,555
31121558,24.7902801,60.1689177,31121558,walk,31121558,556
31121565,24.7935491,60.1691434,31121565,walk,31121565,557
31121582,24.7939463,60.1726695,31121582,walk,31121582,558
31923144,24.7986568,60.1996715,31923144,walk,31923144,559
31923148,24.80402,60.2006929,31923148,walk,31923148,560
31923150,24.802366,60.1981432,31923150,walk,31923150,561
31923349,24.8042534,60.1977458,31923349,walk,31923349,562
31923355,24.8004245,60.1942515,31923355,walk,31923355,563
31923469,24.7938274,60.1954511,31923469,walk,31923469,564
36774529,24.8549889,60.1804986,36774529,walk,36774529,565
36774553,24.8552034,60.1806331,36774553,walk,36774553,566
36774554,24.8554318,60.1807714,36774554,walk,36774554,567
36774556,24.855841,60.1808087,36774556,walk,36774556,568
36774560,24.8574806,60.1806656,36774560,walk,36774560,569
36774562,24.8577995,60.1803415,36774562,walk,36774562,570
36774563,24.8576657,60.1801889,36774563,walk,36774563,571
36774600,24.8549477,60.180865,36774600,walk,36774600,572
36774607,24.8544035,60.1822108,36774607,walk,36774607,573
36774896,24.8396513,60.1881737,36774896,walk,36774896,574
36836009,24.8589891,60.1635566,36836009,walk,36836009,575
36860600,24.8299563,60.1695909,36860600,walk,36860600,576
36863348,24.8303856,60.16813,36863348,walk,36863348,577
36863352,24.8311545,60.1682429,36863352,walk,36863352,578
36863353,24.831405,60.1686712,36863353,walk,36863353,579
51532816,24.7948333,60.183302,51532816,walk,51532816,580
51532903,24.7971842,60.1886185,51532903,walk,51532903,581
54559247,24.8282222,60.1848856,54559247,walk,54559247,582
54771234,24.8276538,60.1816165,54771234,walk,54771234,583
54771242,24.8264578,60.1815422,54771242,walk,54771242,584
54771246,24.8245062,60.1842454,54771246,walk,54771246,585
54771254,24.8219618,60.1839495,54771254,walk,54771254,586
55003925,24.8408783,60.1656202,55003925,walk,55003925,587
55003931,24.8371551,60.1641539,55003931,walk,55003931,588
55004086,24.8401375,60.1663287,55004086,walk,55004086,589
55007822,24.8414626,60.1658462,55007822,walk,55007822,590
55008646,24.8426467,60.1656539,55008646,walk,55008646,591
55008649,24.8416702,60.1658228,55008649,walk,55008649,592
55106472,24.8302875,60.1864926,55106472,walk,55106472,593
55106473,24.829765,60.1866111,55106473,walk,55106473,594
55106475,24.8292749,60.1867837,55106475,walk,55106475,595
55106477,24.8292677,60.1865557,55106477,walk,55106477,596
55124776,24.82107,60.1850008,55124776,walk,55124776,597
55130194,24.8302367,60.1844217,55130194,walk,55130194,598
57240233,24.8270706,60.1859528,57240233,walk,57240233,599
57571692,24.8348378,60.1682037,57571692,walk,57571692,600
57572880,24.8407755,60.1655667,57572880,walk,57572880,601
57572884,24.8415896,60.1657736,57572884,walk,57572884,602
57573671,24.8406751,60.1669919,57573671,walk,57573671,603
57573815,24.8404115,60.1667031,57573815,walk,57573815,604
57573816,24.8400591,60.1663488,57573816,walk,57573816,605
57573817,24.8398817,60.1661742,57573817,walk,57573817,606
57575522,24.8553966,60.1629649,57575522,walk,57575522,607
59595276,24.8544556,60.1788589,59595276,walk,59595276,608
59595284,24.8506296,60.1809066,59595284,walk,59595284,609
59595287,24.8524175,60.1810305,59595287,walk,59595287,610
59603819,24.7974154,60.1637173,59603819,walk,59603819,611
59603848,24.7985505,60.1645214,59603848,walk,59603848,612
59603849,24.79983,60.1654154,59603849,walk,59603849,613
59603850,24.8019315,60.1668837,59603850,walk,59603850,614
59603851,24.803501,60.168046,59603851,walk,59603851,615
59603852,24.8035643,60.1683592,59603852,walk,59603852,616
59603954,24.7948538,60.1595818,59603954,walk,59603954,617
59603956,24.7991577,60.1599252,59603956,walk,59603956,618
59603964,24.7998508,60.1626745,59603964,walk,59603964,619
59603965,24.7999505,60.1628213,59603965,walk,59603965,620
59604008,24.7908577,60.1606828,59604008,walk,59604008,621
59604010,24.7924453,60.1605774,59604010,walk,59604010,622
59604170,24.7983091,60.1603894,59604170,walk,59604170,623
59604219,24.7959331,60.165379,59604219,walk,59604219,624
59604254,24.8011276,60.166322,59604254,walk,59604254,625
59604321,24.8023574,60.1671883,59604321,walk,59604321,626
59605174,24.7970513,60.1650087,59605174,walk,59605174,627
59605198,24.7988522,60.1662864,59605198,walk,59605198,628
59605512,24.7897849,60.1645947,59605512,walk,59605512,629
59885657,24.8017648,60.1904392,59885657,walk,59885657,630
59885991,24.8057478,60.1946698,59885991,walk,59885991,631
59886101,24.8047656,60.1943232,59886101,walk,59886101,632
60246158,24.8045582,60.1768579,60246158,walk,60246158,633
60303008,24.794738,60.1600634,60303008,walk,60303008,634
60761588,24.8183682,60.1843707,60761588,walk,60761588,635
61087580,24.8598573,60.1615606,61087580,walk,61087580,636
61087583,24.8571041,60.1612836,61087583,walk,61087583,637
61087584,24.8566706,60.1612347,61087584,walk,61087584,638
61087637,24.8502886,60.1631132,61087637,walk,61087637,639
61088427,24.8595589,60.1735982,61088427,walk,61088427,640
61656311,24.8079567,60.168336,61656311,walk,61656311,641
61656837,24.8061302,60.1666287,61656837,walk,61656837,642
61657036,24.8074438,60.1664511,61657036,walk,61657036,643
61657037,24.80838,60.1660833,61657037,walk,61657037,644
61657290,24.8034209,60.1636762,61657290,walk,61657290,645
61657291,24.8045232,60.164452,61657291,walk,61657291,646
61657539,24.80605,60.1631646,61657539,walk,61657539,647
61657724,24.8069435,60.1626013,61657724,walk,61657724,648
61658202,24.8020372,60.1603293,61658202,walk,61658202,649
61668635,24.7946704,60.1654388,61668635,walk,61668635,650
61668900,24.8064399,60.1674314,61668900,walk,61668900,651
61668965,24.8056758,60.1674097,61668965,walk,61668965,652
61668994,24.8064325,60.1675276,61668994,walk,61668994,653
61669028,24.8075334,60.1675439,61669028,walk,61669028,654
61703011,24.8086165,60.1941093,61703011,walk,61703011,655
61705124,24.8119627,60.1873921,61705124,walk,61705124,656
61705126,24.8102847,60.1874078,61705126,walk,61705126,657
61705169,24.8097573,60.1889208,61705169,walk,61705169,658
61705170,24.8080556,60.1890553,61705170,walk,61705170,659
61705525,24.8070576,60.1892849,61705525,walk,61705525,660
62634413,24.8018081,60.1699179,62634413,walk,62634413,661
62634418,24.8018821,60.1715679,62634418,walk,62634418,662
62635542,24.7986299,60.1714349,62635542,walk,62635542,663
62635546,24.7971739,60.1722274,62635546,walk,62635546,664
62635547,24.7966289,60.1722456,62635547,walk,62635547,665
62638691,24.7944978,60.1724685,62638691,walk,62638691,666
62638817,24.796172,60.1733707,62638817,walk,62638817,667
62641298,24.8000341,60.1749293,62641298,walk,62641298,668
62641606,24.8011689,60.1750885,62641606,walk,62641606,669
62642801,24.798389,60.1747363,62642801,walk,62642801,670
62643504,24.7997749,60.1762234,62643504,walk,62643504,671
62643506,24.8001918,60.1754852,62643506,walk,62643506,672
62646459,24.8003052,60.176297,62646459,walk,62646459,673
62650541,24.7959086,60.175477,62650541,walk,62650541,674
62650543,24.7949906,60.1756662,62650543,walk,62650543,675
62651790,24.7966227,60.1785209,62651790,walk,62651790,676
62651791,24.7942741,60.1781977,62651791,walk,62651791,677
62655746,24.7986267,60.183292,62655746,walk,62655746,678
62655752,24.8010192,60.1842423,62655752,walk,62655752,679
62656312,24.8015042,60.1831143,62656312,walk,62656312,680
62656619,24.8001177,60.1830867,62656619,walk,62656619,681
62662483,24.7910107,60.1785645,62662483,walk,62662483,682
62662484,24.790236,60.1782191,62662484,walk,62662484,683
82501515,24.8165556,60.1830534,82501515,walk,82501515,684
82598770,24.8031341,60.1799377,82598770,walk,82598770,685
82598781,24.8045163,60.1802746,82598781,walk,82598781,686
82598783,24.8052368,60.1805637,82598783,walk,82598783,687
82598785,24.8060234,60.1809845,82598785,walk,82598785,688
82598786,24.8051395,60.1809518,82598786,walk,82598786,689
166123737,24.8321383,60.1774018,166123737,walk,166123737,690
178978430,24.8182149,60.1809467,178978430,walk,178978430,691
181019779,24.855377,60.1635309,181019779,walk,181019779,692
181034503,24.8344826,60.167721,181034503,walk,181034503,693
181034508,24.8347485,60.1680707,181034508,walk,181034508,694
181051977,24.8243763,60.1701282,181051977,walk,181051977,695
181051982,24.8240774,60.1700054,181051982,walk,181051982,696
181052009,24.8247721,60.1685658,181052009,walk,181052009,697
181069908,24.8153763,60.1692719,181069908,walk,181069908,698
181069912,24.8153471,60.1701082,181069912,walk,181069912,699
181108205,24.8055968,60.168832,181108205,walk,181108205,700
181108209,24.8054198,60.1698539,181108209,walk,181108209,701
181108229,24.8029512,60.1684554,181108229,walk,181108229,702
181108230,24.802546,60.169615,181108230,walk,181108230,703
181108234,24.8023892,60.1698358,181108234,walk,181108234,704
181108241,24.8030591,60.169786,181108241,walk,181108241,705
190492802,24.8548649,60.1827504,190492802,walk,190492802,706
190492805,24.8549457,60.1828831,190492805,walk,190492805,707
190492808,24.8549346,60.1827134,190492808,walk,190492808,708
213447214,24.7921102,60.1733346,213447214,walk,213447214,709
231264037,24.8381953,60.1791319,231264037,walk,231264037,710
234783543,24.8049397,60.1686233,234783543,walk,234783543,711
234783545,24.8035869,60.1687343,234783545,walk,234783545,712
234785982,24.8027771,60.168957,234785982,walk,234785982,713
234786075,24.8027157,60.1691268,234786075,walk,234786075,714
244999493,24.8034321,60.168172,244999493,walk,244999493,715
244999609,24.8007408,60.1681033,244999609,walk,244999609,716
244999610,24.7990174,60.1681202,244999610,walk,244999610,717
244999805,24.8051206,60.167534,244999805,walk,244999805,718
245917349,24.8572333,60.1603364,245917349,walk,245917349,719
245925211,24.7913757,60.1671737,245925211,walk,245925211,720
245925212,24.7918396,60.166998,245925212,walk,245925212,721
245925216,24.7943675,60.1679791,245925216,walk,245925216,722
245925219,24.7955567,60.1681023,245925219,walk,245925219,723
245925220,24.7928405,60.1657849,245925220,walk,245925220,724
245925221,24.7910306,60.1664581,245925221,walk,245925221,725
245925778,24.8061856,60.1688571,245925778,walk,245925778,726
245925812,24.7902115,60.1681318,245925812,walk,245925812,727
245925815,24.7930295,60.1679692,245925815,walk,245925815,728
245925900,24.7920269,60.1639742,245925900,walk,245925900,729
245926105,24.7912215,60.1672417,245926105,walk,245926105,730
245926125,24.8028645,60.1687044,245926125,walk,245926125,731
245926249,24.8011358,60.1635718,245926249,walk,245926249,732
245926561,24.7990097,60.1631724,245926561,walk,245926561,733
245926562,24.790316,60.1637017,245926562,walk,245926562,734
246082813,24.7987799,60.1670133,246082813,walk,246082813,735
246098773,24.7936529,60.1627875,246098773,walk,246098773,736
246099621,24.7905864,60.1632598,246099621,walk,246099621,737
246114986,24.8007801,60.1623702,246114986,walk,246114986,738
246114988,24.801317,60.1621957,246114988,walk,246114988,739
246114989,24.7969542,60.1635711,246114989,walk,246114989,740
246116023,24.8034157,60.1635701,246116023,walk,246116023,741
246116037,24.8021226,60.160325,246116037,walk,246116037,742
246116317,24.8050309,60.1649306,246116317,walk,246116317,743
246116319,24.8001537,60.1639114,246116319,walk,246116319,744
246116320,24.8025425,60.1630725,246116320,walk,246116320,745
246116685,24.8020126,60.1599986,246116685,walk,246116685,746
246123293,24.7907843,60.1627424,246123293,walk,246123293,747
246123442,24.7900606,60.1608355,246123442,walk,246123442,748
246132327,24.8042067,60.1682138,246132327,walk,246132327,749
246132329,24.8059835,60.1682988,246132329,walk,246132329,750
246132330,24.8061751,60.1684015,246132330,walk,246132330,751
246132626,24.8064702,60.1689488,246132626,walk,246132626,752
246132627,24.8049726,60.1688954,246132627,walk,246132627,753
246133787,24.8062701,60.16661,246133787,walk,246133787,754
246133793,24.8065853,60.1675307,246133793,walk,246133793,755
246133795,24.80658,60.1675852,246133795,walk,246133795,756
246133800,24.8065158,60.1682917,246133800,walk,246133800,757
246133803,24.806279,60.1684613,246133803,walk,246133803,758
246626881,24.8563334,60.1641744,246626881,walk,246626881,759
247047223,24.8085727,60.2000384,247047223,walk,247047223,760
247047319,24.8062657,60.1959681,247047319,walk,247047319,761
247047320,24.8068991,60.195966,247047320,walk,247047320,762
247049714,24.8126565,60.187093,247049714,walk,247049714,763
247049715,24.832089,60.1859017,247049715,walk,247049715,764
247050022,24.8346926,60.1796567,247050022,walk,247050022,765
247174563,24.7904788,60.1631971,247174563,walk,247174563,766
247174696,24.793708,60.1605179,247174696,walk,247174696,767
247175597,24.7909336,60.167352,247175597,walk,247175597,768
247175600,24.791659,60.1677211,247175600,walk,247175600,769
247178675,24.7927194,60.1606325,247178675,walk,247178675,770
247178676,24.7924076,60.1621733,247178676,walk,247178676,771
247178678,24.7920573,60.1627097,247178678,walk,247178678,772
247186819,24.7942024,60.1781257,247186819,walk,247186819,773
247186820,24.7940979,60.1779256,247186820,walk,247186820,774
247186821,24.8005656,60.179735,247186821,walk,247186821,775
247186829,24.7939323,60.1777275,247186829,walk,247186829,776
247189655,24.8249292,60.189647,247189655,walk,247189655,777
